"","Sites","Richness","sd"
"1580",1580,4618.783,81.6144891292952
"1581",1581,4620.184,81.5299041411755
"1582",1582,4621.13,81.5390072892092
"1583",1583,4622.324,80.9135713587655
"1584",1584,4623.388,80.8740630243718
"1585",1585,4624.555,80.7360469944144
"1586",1586,4625.7,80.6819780470309
"1587",1587,4626.8,80.5787995873787
"1588",1588,4628.417,79.2533545359766
"1589",1589,4629.564,79.2245064763828
"1590",1590,4631.531,77.6000825502899
"1591",1591,4633.043,77.3643095192311
"1592",1592,4634.776,75.1328074995389
"1593",1593,4635.95,75.0101861618009
"1594",1594,4637.604,73.6237709143157
"1595",1595,4638.554,73.5198766066447
"1596",1596,4639.449,73.4806287520854
"1597",1597,4640.563,73.3907639641068
"1598",1598,4641.883,72.3645074116651
"1599",1599,4643.371,71.2433363338072
"1600",1600,4644.521,71.1097331815635
"1601",1601,4645.89,70.9503760092634
"1602",1602,4647.684,69.4589280559863
"1603",1603,4648.761,69.219948571783
"1604",1604,4650.393,67.975298397228
"1605",1605,4651.524,67.7918517165534
"1606",1606,4652.78,67.6033565277185
"1607",1607,4653.793,67.6044267005461
"1608",1608,4654.843,67.4066763088866
"1609",1609,4656.059,67.2631686203739
"1610",1610,4657.224,67.1986866500193
"1611",1611,4658.357,67.0754251843674
"1612",1612,4659.472,67.0496746813501
"1613",1613,4660.974,65.7316207769896
"1614",1614,4662.928,63.3257211799673
"1615",1615,4664.648,59.6511051896807
"1616",1616,4665.791,59.4760179880573
"1617",1617,4667.272,58.256483191434
"1618",1618,4669.169,55.6664278554875
"1619",1619,4671.109,52.5503249814466
"1620",1620,4672.223,52.4567343625199
"1621",1621,4673.303,52.2267060020046
"1622",1622,4675.064,49.0144501174941
"1623",1623,4676.054,48.8325270664923
"1624",1624,4677.023,48.7232637189611
"1625",1625,4677.907,48.4845656276727
"1626",1626,4679.745,44.7756723660945
"1627",1627,4680.884,44.642844079735
"1628",1628,4682.358,41.7567894535184
"1629",1629,4683.913,39.6189233837833
"1630",1630,4685.013,39.1533116455404
"1631",1631,4686.535,37.136773081609
"1632",1632,4687.58,36.8688881703112
"1633",1633,4689.524,32.4138563284605
"1634",1634,4690.945,29.7165787070122
"1635",1635,4691.834,29.5926370600555
"1636",1636,4694.152,20.3939404924308
"1637",1637,4695.176,19.9563343146801
"1638",1638,4696.978,14.959655988936
"1639",1639,4698.255,13.9199044083908
"1640",1640,4699.34,13.5668146024945
"1641",1641,4701,0
