Kingdom,Phylum,Class,Order,Family,Genus,Species,scientificName,taxonConceptID,habitat_interim,size_cat
Animalia,Echinodermata,Holothuroidea,Persiculida,Pseudostichopodidae,Pseudostichopus,,Pseudostichopus,cf. Pseudostichopus morphospecies,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Persiculida,Pseudostichopodidae,Pseudostichopus,,Pseudostichopus,Pseudostichopus morphotype 1,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Persiculida,,Oloughlinius,macdonaldi,Oloughlinius macdonaldi,Meseres ?mcdonaldi,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Persiculida,,Benthothuria,,Benthothuria,Benthothuria msp.,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Deimatidae,Oneirophanta,,Oneirophanta,Oneirophanta sp. 1,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Deimatidae,,,Deimatidae,cf. Deimatidae morphospecies 1,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Deimatidae,,,Deimatidae,cf. Deimatidae morphospecies 2,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Deimatidae,Oneirophanta,,Oneirophanta,cf. Oneirophanta morphospecies,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Deimatidae,Deima,validum,Deima validum validum,Deima cf. validum,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Deimatidae,Deima,,Deima,Deima cf. validum,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Deimatidae,Oneirophanta,,Oneirophanta,Oneirophanta stet. CCZ_100,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Deimatidae,Oneirophanta,mutabilis,Oneirophanta mutabilis mutabilis,Oneirophanta cf. mutabilis,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Deimatidae,Deima,,Deima,Deima msp.,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Deimatidae,,,Deimatidae,Deimatidae – irregular papillae length – msp.,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Deimatidae,Oneirophanta,,Oneirophanta,Oneirophanta msp.,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Deimatidae,Oneirophanta,setigera,Oneirophanta setigera,Oneirophanta cf. setigera,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Deimatidae,Oneirophanta,,Oneirophanta,Oneirophanta morphotype 1,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Synallactes,,Synallactes,Synallactes sp. 1,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Synallactes,,Synallactes,Synallactes sp. 2,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Synallactes,,Synallactes,Synallactes sp. 3,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Synallactes,,Synallactes,cf. Synallactes morphospecies 1,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Synallactes,,Synallactes,cf. Synallactes morphospecies 2,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Synallactes,,Synallactes,cf. Synallactes morphospecies 3,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,cf. Synallactidae morphospecies 1,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,cf. Synallactidae morphospecies 2,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Synallactes,,Synallactes,Synallactes stet. CCZ_153,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,Synallactidae stet. CCZ_061,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,Synallactidae stet. CCZ_066,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Paelopatides,,Paelopatides,Paelopatidaes orange msp,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Synallactes,,Synallactes,Synallactes msp. 1 (Synallactidae purple msp.),sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Synallactes,,Synallactes,Synallactes msp. 2,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Synallactes,,Synallactes,Synallactes msp. 2 pink,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Synallactes,,Synallactes,Synallactes msp. 2 pink (smooth),sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Synallactes,,Synallactes,Synallactes sandy-coloured msp.,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Synallactes,,Synallactes,Synallactes white msp.,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Galatheathuria,,Galatheathuria,Galatheathuria sp. HOL038,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Galatheathuria,,Galatheathuria,Galatheathuria sp. HOL042,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Galatheathuria,,Galatheathuria,Galatheathuria sp. HOL044,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,Synallactid sp. HOL007,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,Synallactid sp. HOL014,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,Synallactid sp. HOL015,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,Synallactid sp. HOL018,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,Synallactid sp. HOL020,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,Synallactid sp. HOL021,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,Synallactid sp. HOL028,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,Synallactida,Synallactidae,Synallactes,,Synallactes,Synallactes morphotype 1,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,Holothuroidea (juvenile) sp. 1,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,Holothuroidea morphospecies,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,Holothuroidea mtps,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,Unclassifiable Holothuroidea HOL000,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,Unclassifiable Holothuroidea HOL001,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,Unclassifiable Holothuroidea HOL004,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,Holothuroidea (sea cucumber sp1),sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,Holothuroidea sp. (NHM_1940),sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,Holothuroidea sp. (NHM_920),sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,Holothuroidea sp indet,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Amphilepididae,Amphilepis,,Amphilepis,Amphilepis sp 5,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Silax,daleus,Silax daleus,Amphioplus cf. daleus,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Silax,verrilli,Silax verrilli,Amphipoda cf. verrilli,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Silax,daleus,Silax daleus,Silax cf. daleus,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiolepididae,Ophiotypa,simplex,Ophiotypa simplex,Ophiotypa cf. simplex,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiolepididae,,,Ophiolepididae,NZOR-6-27606,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Euryalida,Euryalidae,Asteroschema,,Asteroschema,Asteroschema sp 12,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,,,Ophiacanthidae,Ophiacantha/Astrodia sp. 1,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiacantha,,Ophiacantha,cf. Ophiacantha morphospecies,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiacantha,,Ophiacantha ,Ophiacantha mtp-OPH_001,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,,,Ophiacanthidae,Ophiacantha/Astrodia morphotype 1,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiotomidae,Ophiotoma,,Ophiotoma,Ophiotoma sp 21,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioleucida,Ophiernidae,Ophiernus,,Ophiernus,Ophiernus sp 31,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioleucida,Ophioleucidae,,,Ophioleucidae,Ophioleucidae sp 22,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioleucida,Ophioleucidae,,,Ophioleucidae,Ophioleucidae sp 29,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioleucida,Ophioleucidae,,,Ophioleucidae,Ophioleucidae sp 33,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioleucida,Ophioleucidae,,,Ophioleucidae,Ophioleucidae sp 34,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioleucida,Ophioleucidae,,,Ophioleucidae,Ophioleucidae sp 35,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioleucida,Ophioleucidae,,,Ophioleucidae,Ophioleucidae sp 37,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioleucida,Ophioleucidae,,,Ophioleucidae,Ophioleucidae sp 42,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioscolecida,Ophiohelidae,Ophiotholia,,Ophiotholia,cf. Ophiotholia morphospecies,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioscolecida,Ophiohelidae,,,Ophiohelidae,Ophiohelidae sp 32,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioscolecida,Ophiohelidae,Ophiomyces,,Ophiomyces,Ophiomyces sp 26,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioscolecida,Ophiohelidae,Ophiotholia,,Ophiotholia,Ophiotholia sp 1,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioscolecida,Ophiohelidae,Ophiotholia,,Ophiotholia,Ophiotholia sp 28,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioscolecida,Ophiohelidae,Ophiotholia,,Ophiotholia,Ophiotholia sp 41,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioscolecida,Ophiohelidae,Ophiotholia,,Ophiotholia,urn:lsid:biodiversity.org.au:afd.taxon:6b1b43d7-367e-41e4-99a8-b439a00a383b,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioscolecida,Ophiohelidae,Ophiotholia,,Ophiotholia,Ophiotholia sp. (NHM_076),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioscolecida,Ophiohelidae,Ophiohelus,,Ophiohelus,25184904,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioscolecida,Ophioscolecidae,Ophiocymbium,,Ophiocymbium,Ophiocymbium sp 24,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioscolecida,Ophioscolecidae,Ophiocymbium,,Ophiocymbium,Ophiocymbium sp 25,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioscolecida,Ophioscolecidae,Ophiocymbium,,Ophiocymbium,Ophiocymbium sp 39,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioscolecida,Ophioscolecidae,Ophiocymbium,,Ophiocymbium,Ophiotholia sp 40,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioscolecida,Ophioscolecidae,,,Ophioscolecidae,Ophioscolecidae sp 17,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioscolecida,Ophioscolecidae,,,Ophioscolecidae,Ophioscolecidae sp 18,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioscolecida,Ophioscolecidae,,,Ophioscolecidae,Ophioscolecidae sp 19,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophioscolecida,Ophioscolecidae,,,Ophioscolecidae,Ophioscolecidae sp 20,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiopyrgidae,Amphiophiura,bullata,Amphiophiura bullata,Amphiophiura cf. bullata,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiopyrgidae,Ophiophyllum,,Ophiophyllum,Ophiophyllum sp 15,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiopyrgidae,,,Ophiopyrgidae,Ophiopyrgidae sp 8,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiopyrgidae,Ophiuroglypha,,Ophiuroglypha,Ophiuroglypha sp 11,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiopyrgidae,Ophiuroglypha,,Ophiuroglypha,Ophiuroglypha sp 14,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiopyrgidae,Ophiuroglypha,,Ophiuroglypha,Ophiuroglypha sp 9,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiopyrgidae,Ophiuroglypha,irrorata,Ophiuroglypha irrorata polyacantha,Ophiuroglypha cf. polyacantha,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiopyrgidae,,,Ophiopyrgidae ,Ophiopyrgidae mtp-OPH_003,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiosphalmidae,Ophiosphalma,glabrum,Ophiosphalma glabrum,Ophiosphalma cf. glabrum,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiosphalmidae,Ophiosphalma,glabrum,Ophiosphalma glabrum,Cophiomusium cf. glabrum,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiosphalmidae,Ophiosphalma,glabrum,Ophiosphalma glabrum,"Ophiosphalma cf. glabrum (Lütken & Mortensen, 1899)",sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiosphalmidae,Ophiosphalma,glabrum,Ophiosphalma glabrum,Ophiosphalma glabrum sp. inc.,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophiurida,,Anophiura,,Anophiura,Anophiura sp 10,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophiuroidea Incertae sedis,,,,Ophiuroidea Incertae sedis,Ophiuroidea incertae sedis sp. (NHM_041),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophiuroidea Incertae sedis,,,,Ophiuroidea Incertae sedis,Ophiuroidea incertae sedis sp. (NHM_072),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,Ophiuroidea Incertae sedis,,,,Ophiuroidea Incertae sedis,Ophiuroidea incertae sedis sp. (NHM_303),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,cf. Ophiuroidea morphospecies,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea morphospecies,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea msp. 1,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea msp. 3,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea msp. 4,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea msp. 5,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea msp. 6,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea msp. 7,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea mtps,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,"Unclassifiable
Ophiuroidea OPH000",sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,"Unclassifiable
Ophiuroidea OPH010",sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,"Unclassifiable
Ophiuroidea OPH012",sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,"Unclassifiable
Ophiuroidea OPH013",sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,"Unclassifiable
Ophiuroidea OPH014",sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,"Unclassifiable
Ophiuroidea OPH015",sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,"Unclassifiable
Ophiuroidea OPH017",sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea Morphotype A,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea Morphotype B,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea ,Ophiuroidea mtp-OPH_021,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea ,Ophiuroidea mtp-OPH_022,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp (NHM_1697D),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp (NHM_1997),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp. (NHM_041),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp. (NHM_072),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp. (NHM_1032),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp. (NHM_1086),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp. (NHM_1088),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp. (NHM_1584),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp. (NHM_1905),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp. (NHM_210),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp. (NHM_2159),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp. (NHM_2162),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp. (NHM_303),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp. (NHM_545),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp. (NHM_558),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp. (NHM_716),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp. (NHM_810),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp. (NHM_811),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp. (NHM_820B),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp. (NHM_927),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp indet,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,incertae sedis sp. (nhm_041),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,incertae sedis sp. (nhm_072),sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,incertae sedis sp. (nhm_303),sediment,megafauna
Animalia,Echinodermata,Asteroidea,,,,,Asteroidea,AST_002,sediment,megafauna
Animalia,Echinodermata,Asteroidea,,,,,Asteroidea,AST_003,sediment,megafauna
Animalia,Echinodermata,Asteroidea,,,,,Asteroidea,AST_004,sediment,megafauna
Animalia,Echinodermata,Asteroidea,,,,,Asteroidea,AST_014,sediment,megafauna
Animalia,Echinodermata,Asteroidea,,,,,Asteroidea,AST_019,sediment,megafauna
Animalia,Echinodermata,Asteroidea,,,,,Asteroidea,AST_032,sediment,megafauna
Animalia,Echinodermata,Asteroidea,,,,,Asteroidea,AST_039,sediment,megafauna
Animalia,Echinodermata,Asteroidea,,,,,Asteroidea,AST_040,sediment,megafauna
Animalia,Echinodermata,Asteroidea,,,,,Asteroidea,AST_049,sediment,megafauna
Animalia,Echinodermata,Crinoidea,,,,,Crinoidea,CRI_001,nodule,megafauna
Animalia,Echinodermata,Crinoidea,,,,,Crinoidea,CRI_003,nodule,megafauna
Animalia,Echinodermata,Crinoidea,,,,,Crinoidea,CRI_004,nodule,megafauna
Animalia,Echinodermata,Crinoidea,,,,,Crinoidea,CRI_007,nodule,megafauna
Animalia,Echinodermata,Crinoidea,,,,,Crinoidea,CRI_009,nodule,megafauna
Animalia,Echinodermata,Crinoidea,,,,,Crinoidea,CRI_014,nodule,megafauna
Animalia,Echinodermata,Crinoidea,,,,,Crinoidea,CRI_018,nodule,megafauna
Animalia,Echinodermata,Crinoidea,,,,,Crinoidea,CRI_019,nodule,megafauna
Animalia,Echinodermata,Crinoidea,,,,,Crinoidea,CRI_022,nodule,megafauna
Animalia,Echinodermata,Crinoidea,,,,,Crinoidea,CRI_026,nodule,megafauna
Animalia,Echinodermata,Crinoidea,,,,,Crinoidea,CRI_027,nodule,megafauna
Animalia,Echinodermata,Crinoidea,,,,,Crinoidea,CRI_028,nodule,megafauna
Animalia,Echinodermata,Echinoidea,,,,,Echinoidea,URC_003,sediment,megafauna
Animalia,Echinodermata,Echinoidea,,,,,Echinoidea,URC_004,sediment,megafauna
Animalia,Echinodermata,Echinoidea,,,,,Echinoidea,URC_009,sediment,megafauna
Animalia,Echinodermata,Echinoidea,,,,,Echinoidea,URC_012,sediment,megafauna
Animalia,Echinodermata,Echinoidea,,,,,Echinoidea,URC_026,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_001,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_004,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_007,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_008,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_009,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_010,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_013,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_014,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_020,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_021,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_023,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_024,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_025,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_026,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_028,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_029,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_030,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_031,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_032,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_035,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_037,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_038,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_041,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_044,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_045,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_046,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_055,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_058,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_059,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_062,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_065,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_074,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_076,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_086,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_094,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_095,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_096,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_097,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_099,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_100,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_103,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_104,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_105,sediment,megafauna
Animalia,Echinodermata,Holothuroidea,,,,,Holothuroidea,HOL_111,sediment,megafauna
