"","Species","Individuals"
"N70421",3741.82678544042,70421
"N70441",3742.27373933272,70441
"N70461",3742.72057882566,70461
"N70481",3743.16730395026,70481
"N70501",3743.61391477479,70501
"N70521",3744.0604113283,70521
"N70541",3744.50679368311,70541
"N70561",3744.95306187764,70561
"N70581",3745.39921594227,70581
"N70601",3745.84525592942,70601
"N70621",3746.29118191353,70621
"N70641",3746.73699391791,70641
"N70661",3747.18269199851,70661
"N70681",3747.62827619297,70681
"N70701",3748.0737465506,70701
"N70721",3748.51910313715,70721
"N70741",3748.96434598605,70741
"N70761",3749.4094751514,70761
"N70781",3749.85449066469,70781
"N70801",3750.29939258893,70801
"N70821",3750.74418098105,70821
"N70841",3751.18885585389,70841
"N70861",3751.63341729328,70861
"N70881",3752.07786532782,70881
"N70901",3752.52220000229,70901
"N70921",3752.96642136151,70921
"N70941",3753.41052946859,70941
"N70961",3753.85452435438,70961
"N70981",3754.29840608017,70981
"N71001",3754.74217468163,71001
"N71021",3755.18583020656,71021
"N71041",3755.62937270765,71041
"N71061",3756.07280223463,71061
"N71081",3756.51611882374,71081
"N71101",3756.9593225347,71101
"N71121",3757.40241340223,71121
"N71141",3757.84539147859,71141
"N71161",3758.28825681559,71161
"N71181",3758.73100945261,71181
"N71201",3759.17364943741,71201
"N71221",3759.6161768163,71221
"N71241",3760.05859163848,71241
"N71261",3760.50089394554,71261
"N71281",3760.94308379848,71281
"N71301",3761.38516124172,71301
"N71321",3761.82712629572,71321
"N71341",3762.26897903381,71341
"N71361",3762.71071950917,71361
"N71381",3763.15234773409,71381
"N71401",3763.59386377339,71401
"N71421",3764.03526767792,71421
"N71441",3764.47655949601,71441
"N71461",3764.91773926852,71461
"N71481",3765.35880703824,71481
"N71501",3765.79976285415,71501
"N71521",3766.24060676958,71521
"N71541",3766.68133882496,71541
"N71561",3767.12195905187,71561
"N71581",3767.56246752214,71581
"N71601",3768.00286427287,71601
"N71621",3768.44314933759,71621
"N71641",3768.88332279258,71641
"N71661",3769.32338464321,71661
"N71681",3769.76333496385,71681
"N71701",3770.20317379201,71701
"N71721",3770.64290117964,71721
"N71741",3771.08251716139,71741
"N71761",3771.52202178648,71761
"N71781",3771.96141511225,71781
"N71801",3772.4006971737,71801
"N71821",3772.83986801533,71821
"N71841",3773.27892767294,71841
"N71861",3773.71787622158,71861
"N71881",3774.15671369245,71881
"N71901",3774.59544011966,71901
"N71921",3775.03405556592,71921
"N71941",3775.47256006847,71941
"N71961",3775.91095366191,71961
"N71981",3776.34923641936,71981
"N72001",3776.78740836425,72001
"N72021",3777.22546954422,72021
"N72041",3777.66342001254,72041
"N72061",3778.10125980084,72061
"N72081",3778.53898897573,72081
"N72101",3778.97660757053,72101
"N72121",3779.41411562478,72121
"N72141",3779.85151319914,72141
"N72161",3780.28880032615,72161
"N72181",3780.72597704828,72181
"N72201",3781.16304341838,72201
"N72221",3781.59999947642,72221
"N72241",3782.03684528411,72241
"N72261",3782.47358086744,72261
"N72281",3782.91020627485,72281
"N72301",3783.34672154861,72301
"N72321",3783.78312674772,72321
"N72341",3784.21942190398,72341
"N72361",3784.65560706338,72361
"N72381",3785.09168228043,72381
"N72401",3785.52764758877,72401
"N72421",3785.96350304044,72421
"N72441",3786.399248673,72441
"N72461",3786.83488454089,72461
"N72481",3787.27041067184,72481
"N72501",3787.70582713846,72501
"N72521",3788.14113396568,72521
"N72541",3788.5763311961,72541
"N72561",3789.01141887888,72561
"N72581",3789.44639706166,72581
"N72601",3789.88126578512,72601
"N72621",3790.31602510184,72621
"N72641",3790.75067503761,72641
"N72661",3791.18521566169,72661
"N72681",3791.61964698586,72681
"N72701",3792.05396909795,72701
"N72721",3792.48818199999,72721
"N72741",3792.9222857568,72741
"N72761",3793.35628042762,72761
"N72781",3793.790166019,72781
"N72801",3794.22394260443,72801
"N72821",3794.65761021238,72821
"N72841",3795.09116890753,72841
"N72861",3795.52461870959,72861
"N72881",3795.95795967413,72881
"N72901",3796.39119184392,72901
"N72921",3796.82431526268,72921
"N72941",3797.25732997713,72941
"N72961",3797.69023602922,72961
"N72981",3798.12303346492,72981
"N73001",3798.55572231631,73001
"N73021",3798.98830264344,73021
"N73041",3799.42077448911,73041
"N73061",3799.85313787192,73061
"N73081",3800.28539287706,73081
"N73101",3800.7175395103,73101
"N73121",3801.14957783492,73121
"N73141",3801.58150790125,73141
"N73161",3802.01332972682,73161
"N73181",3802.4450433761,73181
"N73201",3802.87664888607,73201
"N73221",3803.30814630063,73221
"N73241",3803.73953566337,73241
"N73261",3804.17081702512,73261
"N73281",3804.60199042,73281
"N73301",3805.03305589213,73301
"N73321",3805.46401348313,73321
"N73341",3805.89486323759,73341
"N73361",3806.32560521137,73361
"N73381",3806.75623943314,73381
"N73401",3807.18676594168,73401
"N73421",3807.617184807,73421
"N73441",3808.04749603609,73441
"N73461",3808.47769969643,73461
"N73481",3808.90779583188,73481
"N73501",3809.33778446649,73501
"N73521",3809.76766566126,73521
"N73541",3810.19743944707,73541
"N73561",3810.62710588483,73561
"N73581",3811.05666499725,73581
"N73601",3811.48611684126,73601
"N73621",3811.91546144073,73621
"N73641",3812.34469885789,73641
"N73661",3812.77382913947,73661
"N73681",3813.20285231244,73681
"N73701",3813.63176842228,73701
"N73721",3814.0605775163,73721
"N73741",3814.48927963015,73741
"N73761",3814.917874816,73761
"N73781",3815.34636311416,73781
"N73801",3815.77474456361,73801
"N73821",3816.20301921782,73821
"N73841",3816.63118709932,73841
"N73861",3817.05924826289,73861
"N73881",3817.48720274818,73881
"N73901",3817.91505060468,73901
"N73921",3818.34279187395,73921
"N73941",3818.77042658672,73941
"N73961",3819.19795478924,73961
"N73981",3819.62537652846,73981
"N74001",3820.0526918474,74001
"N74021",3820.47990078708,74021
"N74041",3820.90700339931,74041
"N74061",3821.33399970511,74061
"N74081",3821.76088974839,74081
"N74101",3822.18767359262,74101
"N74121",3822.61435126964,74121
"N74141",3823.04092281797,74141
"N74161",3823.46738826662,74161
"N74181",3823.89374768315,74181
"N74201",3824.32000110223,74201
"N74221",3824.74614855993,74221
"N74241",3825.1721900966,74241
"N74261",3825.59812576075,74261
"N74281",3826.0239555891,74281
"N74301",3826.44967962669,74301
"N74321",3826.87529792801,74321
"N74341",3827.30081050358,74341
"N74361",3827.72621741724,74361
"N74381",3828.15151871167,74381
"N74401",3828.57671441725,74401
"N74421",3829.00180458882,74421
"N74441",3829.42678925599,74441
"N74461",3829.85166846533,74461
"N74481",3830.27644225965,74481
"N74501",3830.7011106773,74501
"N74521",3831.12567376626,74521
"N74541",3831.55013156937,74541
"N74561",3831.97448410848,74561
"N74581",3832.3987314508,74581
"N74601",3832.82287361773,74601
"N74621",3833.24691065882,74621
"N74641",3833.67084261484,74641
"N74661",3834.09466953894,74661
"N74681",3834.51839145172,74681
"N74701",3834.94200840129,74701
"N74721",3835.36552043182,74721
"N74741",3835.78892758771,74741
"N74761",3836.21222990325,74761
"N74781",3836.63542742426,74781
"N74801",3837.05852019448,74801
"N74821",3837.48150823834,74821
"N74841",3837.90439162711,74841
"N74861",3838.32717036601,74861
"N74881",3838.74984453051,74881
"N74901",3839.17241414039,74901
"N74921",3839.59487923867,74921
"N74941",3840.01723987017,74941
"N74961",3840.43949607249,74961
"N74981",3840.86164789154,74981
"N75001",3841.28369536586,75001
"N75021",3841.70563853229,75021
"N75041",3842.12747743747,75041
"N75061",3842.5492121151,75061
"N75081",3842.97084261295,75081
"N75101",3843.39236897116,75101
"N75121",3843.81379122072,75121
"N75141",3844.23510942335,75141
"N75161",3844.65632359539,75161
"N75181",3845.07743379629,75181
"N75201",3845.49844005217,75201
"N75221",3845.91934240823,75221
"N75241",3846.34014090636,75241
"N75261",3846.76083558992,75261
"N75281",3847.18142650092,75281
"N75301",3847.60191366444,75301
"N75321",3848.02229713939,75321
"N75341",3848.44257696108,75341
"N75361",3848.86275316254,75361
"N75381",3849.28282579311,75381
"N75401",3849.7027948784,75401
"N75421",3850.1226604791,75421
"N75441",3850.54242262067,75441
"N75461",3850.9620813495,75461
"N75481",3851.38163670024,75481
"N75501",3851.80108871686,75501
"N75521",3852.22043744057,75521
"N75541",3852.63968291185,75541
"N75561",3853.05882516743,75561
"N75581",3853.47786425033,75581
"N75601",3853.89680019432,75601
"N75621",3854.31563304856,75621
"N75641",3854.73436285231,75641
"N75661",3855.15298963293,75661
"N75681",3855.57151344177,75681
"N75701",3855.98993430987,75701
"N75721",3856.40825229809,75721
"N75741",3856.82646742109,75741
"N75761",3857.24457972152,75761
"N75781",3857.66258926237,75781
"N75801",3858.08049605395,75801
"N75821",3858.49830016322,75821
"N75841",3858.91600159955,75841
"N75861",3859.33360042131,75861
"N75881",3859.75109666576,75881
"N75901",3860.16849038242,75901
"N75921",3860.58578157979,75921
"N75941",3861.00297034137,75941
"N75961",3861.4200566677,75961
"N75981",3861.83704062248,75981
"N76001",3862.25392222597,76001
"N76021",3862.67070153712,76021
"N76041",3863.08737857654,76041
"N76061",3863.50395339451,76061
"N76081",3863.92042604208,76081
"N76101",3864.33679653216,76101
"N76121",3864.75306491987,76121
"N76141",3865.1692312437,76141
"N76161",3865.5852955408,76161
"N76181",3866.00125784517,76181
"N76201",3866.41711820358,76201
"N76221",3866.83287665404,76221
"N76241",3867.24853323054,76241
"N76261",3867.6640879774,76261
"N76281",3868.0795409284,76281
"N76301",3868.49489213545,76301
"N76321",3868.91014161923,76321
"N76341",3869.32528942882,76341
"N76361",3869.74033560451,76361
"N76381",3870.1552801754,76381
"N76401",3870.57012319144,76401
"N76421",3870.98486469094,76421
"N76441",3871.39950470575,76441
"N76461",3871.81404327678,76461
"N76481",3872.22848044578,76481
"N76501",3872.64281624359,76501
"N76521",3873.05705072835,76521
"N76541",3873.47118391362,76541
"N76561",3873.88521585255,76561
"N76581",3874.2991465782,76581
"N76601",3874.71297613681,76601
"N76621",3875.12670456172,76621
"N76641",3875.54033188874,76641
"N76661",3875.95385815984,76661
"N76681",3876.36728340416,76681
"N76701",3876.78060767999,76701
"N76721",3877.19383101077,76721
"N76741",3877.60695343347,76741
"N76761",3878.01997500039,76761
"N76781",3878.43289573343,76781
"N76801",3878.84571568409,76801
"N76821",3879.25843488675,76821
"N76841",3879.67105337492,76841
"N76861",3880.08357119224,76861
"N76881",3880.49598836207,76881
"N76901",3880.90830495238,76901
"N76921",3881.3205209705,76921
"N76941",3881.73263647028,76941
"N76961",3882.14465149083,76961
"N76981",3882.55656606253,76981
"N77001",3882.96838022652,77001
"N77021",3883.38009403414,77021
"N77041",3883.79170750654,77041
"N77061",3884.20322067804,77061
"N77081",3884.61463360307,77081
"N77101",3885.0259462953,77101
"N77121",3885.43715882914,77121
"N77141",3885.84827121069,77141
"N77161",3886.25928349265,77161
"N77181",3886.67019570515,77181
"N77201",3887.08100788828,77201
"N77221",3887.49172008662,77221
"N77241",3887.90233233242,77241
"N77261",3888.31284465575,77261
"N77281",3888.72325710936,77281
"N77301",3889.13356972443,77301
"N77321",3889.54378253493,77321
"N77341",3889.95389558357,77341
"N77361",3890.36390890439,77361
"N77381",3890.7738225298,77381
"N77401",3891.18363650872,77401
"N77421",3891.5933508701,77421
"N77441",3892.00296566017,77441
"N77461",3892.41248090979,77461
"N77481",3892.82189665469,77481
"N77501",3893.23121293482,77501
"N77521",3893.64042978155,77521
"N77541",3894.04954725219,77541
"N77561",3894.45856535773,77561
"N77581",3894.86748414709,77581
"N77601",3895.27630366507,77601
"N77621",3895.68502394118,77621
"N77641",3896.09364501222,77641
"N77661",3896.5021669197,77661
"N77681",3896.91058969311,77681
"N77701",3897.31891337286,77701
"N77721",3897.72713799523,77721
"N77741",3898.13526360366,77741
"N77761",3898.54329022895,77761
"N77781",3898.95121791195,77781
"N77801",3899.35904668369,77801
"N77821",3899.76677658662,77821
"N77841",3900.17440765727,77841
"N77861",3900.58193992838,77861
"N77881",3900.98937344106,77881
"N77901",3901.39670823004,77901
"N77921",3901.80394433145,77921
"N77941",3902.21108178772,77941
"N77961",3902.6181206227,77961
"N77981",3903.02506088808,77981
"N78001",3903.43190261592,78001
"N78021",3903.83864583234,78021
"N78041",3904.24529058905,78041
"N78061",3904.65183691263,78061
"N78081",3905.05828484793,78081
"N78101",3905.46463443169,78101
"N78121",3905.87088568197,78121
"N78141",3906.277038657,78141
"N78161",3906.68309338412,78161
"N78181",3907.08904989961,78181
"N78201",3907.49490824842,78201
"N78221",3907.90066845076,78221
"N78241",3908.3063305578,78241
"N78261",3908.71189459719,78261
"N78281",3909.11736060736,78281
"N78301",3909.52272863023,78301
"N78321",3909.92799869837,78321
"N78341",3910.33317084131,78341
"N78361",3910.73824510064,78361
"N78381",3911.14322151968,78381
"N78401",3911.54810012374,78401
"N78421",3911.95288094851,78421
"N78441",3912.35756403897,78441
"N78461",3912.76214943193,78461
"N78481",3913.16663715149,78481
"N78501",3913.57102724718,78501
"N78521",3913.97531975067,78521
"N78541",3914.37951467792,78541
"N78561",3914.78361210207,78561
"N78581",3915.18761203226,78581
"N78601",3915.59151451841,78601
"N78621",3915.99531958077,78621
"N78641",3916.39902726954,78641
"N78661",3916.80263761871,78661
"N78681",3917.20615065309,78681
"N78701",3917.60956643073,78701
"N78721",3918.01288495928,78721
"N78741",3918.41610628871,78741
"N78761",3918.81923045817,78761
"N78781",3919.22225749958,78781
"N78801",3919.62518744898,78801
"N78821",3920.02802034429,78821
"N78841",3920.4307562218,78841
"N78861",3920.83339510512,78861
"N78881",3921.23593704174,78881
"N78901",3921.63838206842,78901
"N78921",3922.04073020655,78921
"N78941",3922.44298150536,78941
"N78961",3922.84513600544,78961
"N78981",3923.24719372376,78981
"N79001",3923.64915470727,79001
"N79021",3924.0510189828,79021
"N79041",3924.45278660326,79041
"N79061",3924.85445758631,79061
"N79081",3925.25603197891,79081
"N79101",3925.65750980457,79101
"N79121",3926.05889111379,79121
"N79141",3926.46017593212,79141
"N79161",3926.86136429234,79161
"N79181",3927.26245623526,79181
"N79201",3927.66345179618,79201
"N79221",3928.06435100325,79221
"N79241",3928.46515389852,79241
"N79261",3928.86586051834,79261
"N79281",3929.26647089046,79281
"N79301",3929.66698505619,79301
"N79321",3930.06740304458,79321
"N79341",3930.46772490653,79341
"N79361",3930.86795065755,79361
"N79381",3931.26808034235,79381
"N79401",3931.66811398856,79401
"N79421",3932.06805163551,79421
"N79441",3932.46789332647,79441
"N79461",3932.86763908463,79461
"N79481",3933.26728895001,79481
"N79501",3933.66684295622,79501
"N79521",3934.06630113696,79521
"N79541",3934.46566353484,79541
"N79561",3934.86493016983,79561
"N79581",3935.26410108929,79581
"N79601",3935.66317631832,79601
"N79621",3936.0621559017,79621
"N79641",3936.46103986518,79641
"N79661",3936.85982824749,79661
"N79681",3937.25852108763,79681
"N79701",3937.65711840914,79701
"N79721",3938.05562026412,79721
"N79741",3938.45402666282,79741
"N79761",3938.85233765926,79761
"N79781",3939.25055327925,79781
"N79801",3939.6486735606,79801
"N79821",3940.04669853923,79821
"N79841",3940.44462824045,79841
"N79861",3940.84246270975,79861
"N79881",3941.24020197267,79881
"N79901",3941.63784607745,79901
"N79921",3942.03539504085,79921
"N79941",3942.43284890032,79941
"N79961",3942.83020770231,79961
"N79981",3943.22747147743,79981
"N80001",3943.62464024958,80001
"N80021",3944.02171406038,80021
"N80041",3944.41869294935,80041
"N80061",3944.81557693008,80061
"N80081",3945.21236606683,80081
"N80101",3945.60906036205,80101
"N80121",3946.00565987742,80121
"N80141",3946.40216463167,80141
"N80161",3946.79857466209,80161
"N80181",3947.19489000156,80181
"N80201",3947.59111068279,80201
"N80221",3947.98723674338,80221
"N80241",3948.38326822073,80241
"N80261",3948.77920513829,80261
"N80281",3949.17504753982,80281
"N80301",3949.57079545065,80301
"N80321",3949.9664489179,80321
"N80341",3950.36200795765,80341
"N80361",3950.75747261514,80361
"N80381",3951.15284292247,80381
"N80401",3951.54811891692,80401
"N80421",3951.94330061835,80421
"N80441",3952.33838807774,80441
"N80461",3952.73338131307,80461
"N80481",3953.12828037678,80481
"N80501",3953.52308527965,80501
"N80521",3953.91779607553,80521
"N80541",3954.31241278444,80541
"N80561",3954.70693544082,80561
"N80581",3955.10136409558,80581
"N80601",3955.49569875661,80601
"N80621",3955.88993947469,80621
"N80641",3956.28408628376,80641
"N80661",3956.6781392014,80661
"N80681",3957.07209827609,80681
"N80701",3957.4659635409,80701
"N80721",3957.85973501492,80721
"N80741",3958.25341275447,80741
"N80761",3958.64699677073,80761
"N80781",3959.04048710629,80781
"N80801",3959.43388380056,80801
"N80821",3959.82718687292,80821
"N80841",3960.22039636627,80841
"N80861",3960.61351231084,80861
"N80881",3961.00653474369,80881
"N80901",3961.39946369011,80901
"N80921",3961.79229919402,80921
"N80941",3962.18504127798,80941
"N80961",3962.57768998272,80961
"N80981",3962.97024534097,80981
"N81001",3963.36270737368,81001
"N81021",3963.7550761266,81021
"N81041",3964.14735163614,81041
"N81061",3964.53953392479,81061
"N81081",3964.93162302105,81081
"N81101",3965.32361897267,81101
"N81121",3965.7155218036,81121
"N81141",3966.10733155311,81141
"N81161",3966.49904824524,81161
"N81181",3966.89067192864,81181
"N81201",3967.28220261066,81201
"N81221",3967.67364033729,81221
"N81241",3968.0649851521,81241
"N81261",3968.45623706616,81261
"N81281",3968.84739613558,81281
"N81301",3969.2384623779,81301
"N81321",3969.6294358298,81321
"N81341",3970.02031652182,81341
"N81361",3970.41110448767,81361
"N81381",3970.80179975844,81381
"N81401",3971.19240237367,81401
"N81421",3971.58291236131,81421
"N81441",3971.97332974941,81441
"N81461",3972.36365457701,81461
"N81481",3972.75388687064,81481
"N81501",3973.14402666647,81501
"N81521",3973.53407400641,81521
"N81541",3973.92402890565,81541
"N81561",3974.31389140057,81561
"N81581",3974.70366152675,81581
"N81601",3975.09333932084,81601
"N81621",3975.48292481939,81621
"N81641",3975.87241803401,81641
"N81661",3976.26181901491,81661
"N81681",3976.65112778816,81681
"N81701",3977.04034438538,81701
"N81721",3977.42946884242,81721
"N81741",3977.81850118901,81741
"N81761",3978.2074414584,81761
"N81781",3978.59628968019,81781
"N81801",3978.98504588538,81801
"N81821",3979.37371010858,81821
"N81841",3979.76228238941,81841
"N81861",3980.15076274964,81861
"N81881",3980.5391512223,81881
"N81901",3980.92744784527,81901
"N81921",3981.31565263665,81921
"N81941",3981.70376564569,81941
"N81961",3982.09178689924,81961
"N81981",3982.47971642242,81981
"N82001",3982.86755425261,82001
"N82021",3983.25530042762,82021
"N82041",3983.64295496326,82041
"N82061",3984.03051790482,82061
"N82081",3984.41798927299,82081
"N82101",3984.80536911689,82101
"N82121",3985.19265745049,82121
"N82141",3985.5798543159,82141
"N82161",3985.96695974226,82161
"N82181",3986.35397375918,82181
"N82201",3986.74089640742,82201
"N82221",3987.12772769982,82221
"N82241",3987.51446768378,82241
"N82261",3987.90111638446,82261
"N82281",3988.28767384082,82281
"N82301",3988.67414007404,82301
"N82321",3989.06051511997,82321
"N82341",3989.44679901565,82341
"N82361",3989.8329917806,82361
"N82381",3990.21909346564,82381
"N82401",3990.60510408174,82401
"N82421",3990.99102366792,82421
"N82441",3991.37685225944,82441
"N82461",3991.7625898809,82461
"N82481",3992.1482365705,82481
"N82501",3992.5337923534,82501
"N82521",3992.91925726978,82521
"N82541",3993.30463133779,82541
"N82561",3993.68991459927,82561
"N82581",3994.07510707513,82581
"N82601",3994.46020881458,82601
"N82621",3994.84521983544,82621
"N82641",3995.23014016876,82641
"N82661",3995.61496984721,82661
"N82681",3995.99970890577,82681
"N82701",3996.38435737171,82701
"N82721",3996.76891528034,82721
"N82741",3997.1533826549,82741
"N82761",3997.53775952612,82761
"N82781",3997.92204594386,82781
"N82801",3998.30624191948,82801
"N82821",3998.69034748773,82821
"N82841",3999.07436268222,82841
"N82861",3999.4582875316,82861
"N82881",3999.84212207052,82881
"N82901",4000.22586632956,82901
"N82921",4000.60952033444,82921
"N82941",4000.99308411969,82941
"N82961",4001.3765577174,82961
"N82981",4001.75994116153,82981
"N83001",4002.14323447533,83001
"N83021",4002.52643769161,83021
"N83041",4002.90955084424,83041
"N83061",4003.29257395806,83061
"N83081",4003.67550706884,83081
"N83101",4004.05835020781,83101
"N83121",4004.44110339759,83121
"N83141",4004.82376668578,83141
"N83161",4005.2063400822,83161
"N83181",4005.58882363194,83181
"N83201",4005.97121735989,83201
"N83221",4006.35352129776,83221
"N83241",4006.73573547524,83241
"N83261",4007.11785993159,83261
"N83281",4007.49989468089,83281
"N83301",4007.88183976272,83301
"N83321",4008.26369521009,83321
"N83341",4008.64546105247,83341
"N83361",4009.02713731094,83361
"N83381",4009.4087240329,83381
"N83401",4009.79022123514,83401
"N83421",4010.17162894958,83421
"N83441",4010.55294720454,83441
"N83461",4010.93417604323,83461
"N83481",4011.31531548125,83481
"N83501",4011.69636555599,83501
"N83521",4012.07732630183,83521
"N83541",4012.45819773914,83541
"N83561",4012.83897990425,83561
"N83581",4013.21967283042,83581
"N83601",4013.60027653547,83601
"N83621",4013.98079105578,83621
"N83641",4014.36121643417,83641
"N83661",4014.74155267808,83661
"N83681",4015.12179983246,83681
"N83701",4015.50195792858,83701
"N83721",4015.88202698585,83721
"N83741",4016.26200704402,83741
"N83761",4016.64189812899,83761
"N83781",4017.02170027154,83781
"N83801",4017.40141349949,83801
"N83821",4017.78103784056,83821
"N83841",4018.16057333739,83841
"N83861",4018.5400200075,83861
"N83881",4018.91937788183,83881
"N83901",4019.29864699215,83901
"N83921",4019.67782736736,83921
"N83941",4020.05691904302,83941
"N83961",4020.43592204843,83961
"N83981",4020.81483639886,83981
"N84001",4021.19366213901,84001
"N84021",4021.57239930217,84021
"N84041",4021.95104790008,84041
"N84061",4022.32960797596,84061
"N84081",4022.70807955541,84081
"N84101",4023.0864626685,84101
"N84121",4023.46475734761,84121
"N84141",4023.84296361682,84141
"N84161",4024.22108151268,84161
"N84181",4024.59911105941,84181
"N84201",4024.97705227805,84201
"N84221",4025.35490521867,84221
"N84241",4025.73266989872,84241
"N84261",4026.11034634245,84261
"N84281",4026.4879345936,84281
"N84301",4026.8654346673,84301
"N84321",4027.24284660256,84321
"N84341",4027.62017043014,84341
"N84361",4027.99740616659,84361
"N84381",4028.37455385168,84381
"N84401",4028.75161351263,84401
"N84421",4029.12858518222,84421
"N84441",4029.505468885,84441
"N84461",4029.88226464978,84461
"N84481",4030.25897250795,84481
"N84501",4030.63559248715,84501
"N84521",4031.01212461832,84521
"N84541",4031.38856893062,84541
"N84561",4031.76492544829,84561
"N84581",4032.1411942117,84581
"N84601",4032.5173752377,84601
"N84621",4032.8934685658,84621
"N84641",4033.26947421903,84641
"N84661",4033.64539222956,84661
"N84681",4034.02122261077,84681
"N84701",4034.39696542041,84701
"N84721",4034.77262066622,84721
"N84741",4035.14818838179,84741
"N84761",4035.52366859775,84761
"N84781",4035.89906134587,84781
"N84801",4036.27436665156,84801
"N84821",4036.64958454048,84821
"N84841",4037.02471505202,84841
"N84861",4037.39975820171,84861
"N84881",4037.77471402439,84881
"N84901",4038.14958255215,84901
"N84921",4038.52436381223,84921
"N84941",4038.89905782725,84941
"N84961",4039.27366463959,84961
"N84981",4039.6481842566,84981
"N85001",4040.0226167292,85001
"N85021",4040.39696207364,85021
"N85041",4040.77122032656,85041
"N85061",4041.14539150489,85061
"N85081",4041.51947564209,85081
"N85101",4041.8934727755,85101
"N85121",4042.26738292511,85121
"N85141",4042.64120611832,85141
"N85161",4043.01494238841,85161
"N85181",4043.38859176346,85181
"N85201",4043.76215426604,85201
"N85221",4044.13562993347,85221
"N85241",4044.50901878623,85241
"N85261",4044.88232085799,85261
"N85281",4045.25553617871,85281
"N85301",4045.62866476818,85301
"N85321",4046.00170666608,85321
"N85341",4046.37466189487,85341
"N85361",4046.74753048109,85361
"N85381",4047.12031245163,85381
"N85401",4047.49300784267,85401
"N85421",4047.86561667929,85421
"N85441",4048.23813898364,85441
"N85461",4048.61057479459,85461
"N85481",4048.98292412802,85481
"N85501",4049.35518702553,85501
"N85521",4049.72736350528,85521
"N85541",4050.09945359739,85541
"N85561",4050.47145733367,85561
"N85581",4050.84337474015,85581
"N85601",4051.21520584575,85601
"N85621",4051.58695067564,85621
"N85641",4051.95860926272,85641
"N85661",4052.33018162457,85661
"N85681",4052.70166780403,85681
"N85701",4053.07306782058,85701
"N85721",4053.44438170175,85721
"N85741",4053.81560947732,85741
"N85761",4054.18675117968,85761
"N85781",4054.55780682808,85781
"N85801",4054.92877645593,85801
"N85821",4055.29966008956,85821
"N85841",4055.67045775987,85841
"N85861",4056.04116949048,85861
"N85881",4056.41179530866,85881
"N85901",4056.78233524382,85901
"N85921",4057.15278932728,85921
"N85941",4057.52315758402,85941
"N85961",4057.89344003875,85961
"N85981",4058.26363672417,85981
"N86001",4058.63374766772,86001
"N86021",4059.00377289519,86021
"N86041",4059.37371243054,86041
"N86061",4059.74356630928,86061
"N86081",4060.11333455407,86081
"N86101",4060.48301718917,86101
"N86121",4060.85261425254,86121
"N86141",4061.22212576565,86141
"N86161",4061.59155175296,86161
"N86181",4061.96089224598,86181
"N86201",4062.33014727146,86201
"N86221",4062.69931685747,86221
"N86241",4063.06840103286,86241
"N86261",4063.43739982123,86261
"N86281",4063.80631325478,86281
"N86301",4064.17514135586,86301
"N86321",4064.5438841546,86321
"N86341",4064.91254167744,86341
"N86361",4065.28111395121,86361
"N86381",4065.64960100762,86381
"N86401",4066.01800286883,86401
"N86421",4066.38631956663,86421
"N86441",4066.75455112394,86441
"N86461",4067.12269756905,86461
"N86481",4067.49075893347,86481
"N86501",4067.85873523838,86501
"N86521",4068.22662651353,86521
"N86541",4068.5944327846,86541
"N86561",4068.96215408216,86561
"N86581",4069.32979043503,86581
"N86601",4069.69734186484,86601
"N86621",4070.06480839895,86621
"N86641",4070.43219006905,86641
"N86661",4070.79948689906,86661
"N86681",4071.16669892009,86681
"N86701",4071.53382615022,86701
"N86721",4071.9008686239,86721
"N86741",4072.26782636398,86741
"N86761",4072.6346994037,86761
"N86781",4073.00148776287,86781
"N86801",4073.36819147504,86801
"N86821",4073.73481055797,86821
"N86841",4074.10134505035,86841
"N86861",4074.46779496861,86861
"N86881",4074.83416034848,86881
"N86901",4075.20044121149,86901
"N86921",4075.56663758161,86921
"N86941",4075.93274949333,86941
"N86961",4076.29877696705,86961
"N86981",4076.66472003264,86981
"N87001",4077.03057871711,87001
"N87021",4077.39635304823,87021
"N87041",4077.76204304835,87041
"N87061",4078.12764874577,87061
"N87081",4078.49317016915,87081
"N87101",4078.85860734782,87101
"N87121",4079.22396030262,87121
"N87141",4079.58922905943,87141
"N87161",4079.95441365161,87161
"N87181",4080.31951409983,87181
"N87201",4080.68453043334,87201
"N87221",4081.04946267566,87221
"N87241",4081.41431086261,87241
"N87261",4081.77907500952,87261
"N87281",4082.14375514267,87281
"N87301",4082.50835130185,87301
"N87321",4082.87286350202,87321
"N87341",4083.2372917709,87341
"N87361",4083.60163613557,87361
"N87381",4083.96589662609,87381
"N87401",4084.33007326537,87401
"N87421",4084.69416608006,87421
"N87441",4085.05817509949,87441
"N87461",4085.42210034402,87461
"N87481",4085.78594184478,87481
"N87501",4086.14969962843,87501
"N87521",4086.51337371689,87521
"N87541",4086.87696414001,87541
"N87561",4087.24047092331,87561
"N87581",4087.603894093,87581
"N87601",4087.96723367504,87601
"N87621",4088.33048969721,87621
"N87641",4088.69366218087,87641
"N87661",4089.05675115829,87661
"N87681",4089.41975665022,87681
"N87701",4089.78267868681,87701
"N87721",4090.14551729265,87721
"N87741",4090.5082724972,87741
"N87761",4090.87094431949,87761
"N87781",4091.23353279178,87781
"N87801",4091.59603793545,87801
"N87821",4091.95845977843,87821
"N87841",4092.32079834871,87841
"N87861",4092.68305366871,87861
"N87881",4093.04522576729,87881
