SAMPLING_UNIT,region,Latitude,Longitude
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD16,central,10.30000,-131.20000
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD07,central,10.30000,-131.55500
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD06,central,10.30000,-131.56580
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD05,central,10.30540,-131.54960
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD04,central,10.30540,-131.56040
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD03,central,10.31080,-131.54420
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
KOREA KR5_Stn. SD02,central,10.31080,-131.55500
DY45-II_KW1-S38,west,10.34000,-154.61000
DY45-II_KW1-S38,west,10.34000,-154.61000
APEI-9_TC10,central,10.41700,-127.09000
APEI-9_TC10,central,10.41700,-127.09000
APEI-9_TC09,central,10.41700,-127.09200
APEI-9_TC09,central,10.41700,-127.09200
APEI-9_TC08,central,10.41700,-127.13300
APEI-9_TC08,central,10.41700,-127.13300
APEI-9_TC09,central,10.41700,-127.09200
APEI-9_TC09,central,10.41700,-127.09200
APEI-9_TC09,central,10.41700,-127.09200
APEI-9_TC09,central,10.41700,-127.09200
APEI-9_TC09,central,10.41700,-127.09200
APEI-9_TC09,central,10.41700,-127.09200
APEI-9_TC09,central,10.41700,-127.09200
APEI-9_TC09,central,10.41700,-127.09200
APEI-9_TC09,central,10.41700,-127.09200
APEI-9_TC09,central,10.41700,-127.09200
APEI-9_TC09,central,10.41700,-127.09200
APEI-9_TC09,central,10.41700,-127.09200
APEI-9_TC09,central,10.41700,-127.09200
APEI-9_TC09,central,10.41700,-127.09200
APEI-9_TC09,central,10.41700,-127.09200
APEI-9_TC09,central,10.41700,-127.09200
APEI-9_TC09,central,10.41700,-127.09200
APEI-9_TC10,central,10.41700,-127.09000
APEI-9_TC10,central,10.41700,-127.09000
APEI-9_TC10,central,10.41700,-127.09000
APEI-9_TC10,central,10.41700,-127.09000
APEI-9_TC10,central,10.41700,-127.09000
APEI-9_TC10,central,10.41700,-127.09000
APEI-9_TC10,central,10.41700,-127.09000
APEI-9_TC10,central,10.41700,-127.09000
APEI-9_TC10,central,10.41700,-127.09000
APEI-9_TC10,central,10.41700,-127.09000
APEI-9_TC10,central,10.41700,-127.09000
APEI-9_TC10,central,10.41700,-127.09000
APEI-9_TC10,central,10.41700,-127.09000
APEI-9_TC10,central,10.41700,-127.09000
APEI-9_TC10,central,10.41700,-127.09000
APEI-9_TC10,central,10.41700,-127.09000
APEI-9_TC10,central,10.41700,-127.09000
APEI-9_TC10,central,10.41700,-127.09000
APEI-9_TC08,central,10.41700,-127.13300
APEI-9_TC08,central,10.41700,-127.13300
APEI-9_TC08,central,10.41700,-127.13300
APEI-9_TC08,central,10.41700,-127.13300
APEI-9_TC08,central,10.41700,-127.13300
APEI-9_TC08,central,10.41700,-127.13300
APEI-9_TC08,central,10.41700,-127.13300
APEI-9_TC08,central,10.41700,-127.13300
APEI-9_TC08,central,10.41700,-127.13300
APEI-9_TC08,central,10.41700,-127.13300
APEI-9_TC08,central,10.41700,-127.13300
APEI-9_TC08,central,10.41700,-127.13300
APEI-9_TC08,central,10.41700,-127.13300
APEI-9_TC08,central,10.41700,-127.13300
APEI-9_TC08,central,10.41700,-127.13300
APEI-9_TC08,central,10.41700,-127.13300
APEI-9_TC08,central,10.41700,-127.13300
APEI-9_TC08,central,10.41700,-127.13300
PR05_16PRSC01,west,10.43229,-147.833381666667
PR05_16PRSC01,west,10.43229,-147.833381666667
PR05_16PRSC01,west,10.43229,-147.833381666667
PR05_16PRMC03,west,10.43442,-147.834495
PR01_16PRSC03,west,10.46366,-147.934875
PR01_16PRMC01,west,10.46448,-147.93103
Sta. 5074_site 10.46666667_-140.0166667_4833,central,10.46667,-140.01667
Korea KR5_TC01,central,10.47500,-131.92500
Korea KR5_TC01,central,10.47500,-131.92500
Korea KR5_TC01,central,10.47500,-131.92500
Korea KR5_TC01,central,10.47500,-131.92500
Korea KR5_TC01,central,10.47500,-131.92500
