rec,SPECIES,size_cat,region,INCL-ALL-SPP,INCL-ALL-TAXA,incl_notes-all-taxa,incl_notes-all-spp,acceptedScientificName_ed,CCZ_endemic,other_rank,taxonRank_ed,TR_w_TCID,layer,inclusion_criteria,incl_notes_march22,include,m_taxon_note,gbifID,rightsHolder,institutionID,institutionCode,datasetID,datasetName,basisOfRecord,occurrenceID,catalogNumber,qual_ed,identificationQualifier,recordNumber,recordedBy,individualCount,associatedSequences,previousIdentifications,eventID,eventDate,eventTime,year,habitat,samplingProtocol,locality,verbatimDepth,decimalLongitude,decimalLatitude,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonConceptID_orig,taxonConceptID,scientificName,kingdom,phylum,class,order,family,genus,species,taxonRank,taxonomicStatus,depth,depthAccuracy,verbatimScientificName,acceptedScientificName,associatedReferences
6435,,megafauna,east,no,no,no- duplicate,no- duplicate,Ophiuroidea,,,class,temporary name,01_pmn_exploration_areas,,,yes,,1229930977,,,NHMUK,,"Abyssal fauna of the UK-1 polymetallic nodule exploration claim, Clarion-Clipperton Zone, central Pacific Ocean: Echinodermata",PRESERVED_SPECIMEN,7251-Occurrence-32,93b0a70d-c74e-4735-b70e-0c6e4c6a36ff,incertae sedis, incertae sedis,NHM_371,"Adrian Glover, Helena Wiklund, Thomas Dahlgren, Maggie Georgieva",1,http://www.ncbi.nlm.nih.gov/nuccore/KU519566,NA,,2013-10-19T00:00:00,12:16,2013,Abyssal plain,Brenke Epibenthic Sledge,UK Seabed Resources Ltd exploration claim UK-1,,-116.716283,13.933067,,"Adrian Glover, Helena Wiklund, Thomas Dahlgren",2015-06-01T00:00:00,,identified by DNA and morphology,Ophiuroidea incertae sedis sp. (NHM_303),Ophiuroidea incertae sedis sp. (NHM_303),Ophiuroidea,Animalia,Echinodermata,Ophiuroidea,,,,,CLASS,ACCEPTED,4182,NA,Ophiuroidea,Ophiuroidea,
20542,,megafauna,east,no,no,no- duplicate,no- duplicate,Ophiuroidea,,,class,temporary name,01_pmn_exploration_areas,,,yes,,1135476908,,,NHMUK,,Natural History Museum (London) Collection Specimens,PRESERVED_SPECIMEN,e9f38ce3-5ed5-49f3-8713-c26de2eefd2b,1094,,,,"Dr Adrian Glover, Dr Helena Wiklund, Dr Thomas G. Dahlgren, Magdalena Georgieva",1,,NA,,2013-10-17T00:00:00,,2013,,USNEL Box Core,UK Seabed Resources Ltd exploration claim UK-1,,-116.46375,13.7621,,,,,,,incertae sedis sp. (nhm_303),Ophiuroidea,Animalia,Echinodermata,Ophiuroidea,,,,,CLASS,ACCEPTED,4110,NA,incertae sedis sp. (nhm_303),Ophiuroidea,
20550,,megafauna,east,no,no,no- duplicate,no- duplicate,Ophiuroidea,,,class,temporary name,01_pmn_exploration_areas,,,yes,,1135476869,,,NHMUK,,Natural History Museum (London) Collection Specimens,PRESERVED_SPECIMEN,241d094a-568f-4194-997c-fd08f67dcdac,22,,,,"Dr Adrian Glover, Dr Helena Wiklund, Dr Thomas G. Dahlgren, Magdalena Georgieva",1,,NA,,2013-10-09T00:00:00,,2013,,USNEL Box Core,UK Seabed Resources Ltd exploration claim UK-1,,-116.64495,13.849883,,,,,,,incertae sedis sp. (nhm_072),Ophiuroidea,Animalia,Echinodermata,Ophiuroidea,,,,,CLASS,ACCEPTED,4108,NA,incertae sedis sp. (nhm_072),Ophiuroidea,
26689,,megafauna,east,no,no,no- duplicate,no- duplicate,Ophiuroidea,,,class,temporary name,01_pmn_exploration_areas,,,yes,,1563373141,,,UHM,,Megafauna of the UKSRL exploration contract area and eastern Clarion-Clipperton Zone in the Pacific Ocean: Echinodermata,HUMAN_OBSERVATION,11794-Occurrence-101,,cf.,cf.,,"Diva J Amon, Amanda F Ziegler",1,,NA,,2015-03-18T00:00:00,09:25,2015,Abyssal polymetallic-nodule field,Autonomous Underwater Vehicle,UK Seabed Resources Ltd exploration contract area (UK-1),,-116.6393,12.5046,,"Tim O'Hara, Diva J, Amon, Amanda F Ziegler",2015-01-01T00:00:00,,Identified only from imagery,cf. Ophiuroidea morphospecies,cf. Ophiuroidea morphospecies,Ophiuroidea,Animalia,Echinodermata,Ophiuroidea,,,,,CLASS,ACCEPTED,4248,NA,Ophiuroidea sp.,Ophiuroidea,
26691,,megafauna,east,no,no,no- duplicate,no- duplicate,Ophiuroidea,,,class,temporary name,01_pmn_exploration_areas,,,yes,,1563373147,,,UHM,,Megafauna of the UKSRL exploration contract area and eastern Clarion-Clipperton Zone in the Pacific Ocean: Echinodermata,HUMAN_OBSERVATION,11794-Occurrence-100,,cf.,cf.,,"Diva J Amon, Amanda F Ziegler",1,,NA,,2015-03-18T00:00:00,08:36,2015,Abyssal polymetallic-nodule field,Autonomous Underwater Vehicle,UK Seabed Resources Ltd exploration contract area (UK-1),,-116.64896,12.5021,,"Tim O'Hara, Diva J, Amon, Amanda F Ziegler",2015-01-01T00:00:00,,Identified only from imagery,cf. Ophiuroidea morphospecies,cf. Ophiuroidea morphospecies,Ophiuroidea,Animalia,Echinodermata,Ophiuroidea,,,,,CLASS,ACCEPTED,4255,NA,Ophiuroidea sp.,Ophiuroidea,
26727,,megafauna,east,no,no,no- duplicate,no- duplicate,Ophiuroidea,,,class,temporary name,01_pmn_exploration_areas,,,yes,,1563373145,,,UHM,,Megafauna of the UKSRL exploration contract area and eastern Clarion-Clipperton Zone in the Pacific Ocean: Echinodermata,HUMAN_OBSERVATION,11794-Occurrence-99,,cf.,cf.,,"Diva J Amon, Amanda F Ziegler",1,,NA,,2015-03-09T00:00:00,05:12,2015,Abyssal polymetallic-nodule field,Autonomous Underwater Vehicle,UK Seabed Resources Ltd exploration contract area (UK-1),,-116.6918,12.5789,,"Tim O'Hara, Diva J, Amon, Amanda F Ziegler",2015-01-01T00:00:00,,Identified only from imagery,cf. Ophiuroidea morphospecies,cf. Ophiuroidea morphospecies,Ophiuroidea,Animalia,Echinodermata,Ophiuroidea,,,,,CLASS,ACCEPTED,4224,NA,Ophiuroidea sp.,Ophiuroidea,
29011,,megafauna,east,no,no,no- duplicate,no- duplicate,Ophiuroidea,,,class,temporary name,01_pmn_exploration_areas,,,yes,,1135476911,,,NHMUK,,Natural History Museum (London) Collection Specimens,PRESERVED_SPECIMEN,93b0a70d-c74e-4735-b70e-0c6e4c6a36ff,36,,,,"Dr Adrian Glover, Dr Helena Wiklund, Dr Thomas G. Dahlgren, Magdalena Georgieva",1,,NA,,2013-10-19T00:00:00,,2013,,Brenke Epibenthic Sledge,UK Seabed Resources Ltd exploration claim UK-1,,-116.7163,13.93307,,,,,,,incertae sedis sp. (nhm_303),Ophiuroidea,Animalia,Echinodermata,Ophiuroidea,,,,,CLASS,ACCEPTED,4182,NA,incertae sedis sp. (nhm_303),Ophiuroidea,
29041,,megafauna,east,no,no,no- duplicate,no- duplicate,Ophiuroidea,,,class,temporary name,01_pmn_exploration_areas,,,yes,,1135476860,,,NHMUK,,Natural History Museum (London) Collection Specimens,PRESERVED_SPECIMEN,608349ff-5adf-4e1e-8cd7-7e0e41aee222,20,,,,"Dr Adrian Glover, Dr Helena Wiklund, Dr Thomas G. Dahlgren, Magdalena Georgieva",1,,NA,,2013-10-09T00:00:00,,2013,,Brenke Epibenthic Sledge,UK Seabed Resources Ltd exploration claim UK-1,,-116.5584,13.8372,,,,,,,incertae sedis sp. (nhm_041),Ophiuroidea,Animalia,Echinodermata,Ophiuroidea,,,,,CLASS,ACCEPTED,4336,NA,incertae sedis sp. (nhm_041),Ophiuroidea,
65331,,megafauna,east,no,no,no- duplicate,no- duplicate,Ophiuroidea,,,class,temporary name,01_pmn_exploration_areas,"while no depth, is in CCZ",,yes,,1697149065,,,NHMUK,,"Abyssal fauna of the UK-1 polymetallic nodule exploration claim, Clarion-Clipperton Zone, central Pacific Ocean: Echinodermata",HUMAN_OBSERVATION,1229930972,241d094a-568f-4194-997c-fd08f67dcdac,incertae sedis,incertae sedis,NHM_072,"Adrian Glover, Helena Wiklund, Thomas Dahlgren, Maggie Georgieva",1,http://www.ncbi.nlm.nih.gov/nuccore/KU519564 | KU519522 | KU519539,NA,,2013-10-09T02:00:00,17:34,2013,Abyssal plain,USNEL Box Core,UK Seabed Resources Ltd exploration claim UK-1,,-116.6449,13.84988,,"Adrian Glover, Helena Wiklund, Thomas Dahlgren",2015-06-01T02:00:00,,identified by DNA and morphology,Ophiuroidea incertae sedis sp. (NHM_072),Ophiuroidea incertae sedis sp. (NHM_072),Ophiuroidea,Animalia,Echinodermata,Ophiuroidea,,,,,CLASS,ACCEPTED,NA,NA,Ophiuroidea,Ophiuroidea,
65334,,megafauna,east,no,no,no- duplicate,no- duplicate,Ophiuroidea,,,class,temporary name,01_pmn_exploration_areas,"while no depth, is in CCZ",,yes,,1697149363,,,NHMUK,,"Abyssal fauna of the UK-1 polymetallic nodule exploration claim, Clarion-Clipperton Zone, central Pacific Ocean: Echinodermata",HUMAN_OBSERVATION,1229930984,e9f38ce3-5ed5-49f3-8713-c26de2eefd2b,incertae sedis,incertae sedis,NHM_303,"Adrian Glover, Helena Wiklund, Thomas Dahlgren, Maggie Georgieva",1,http://www.ncbi.nlm.nih.gov/nuccore/KU519565 | KU519523 | KU519540,NA,,2013-10-17T02:00:00,13:40,2013,Abyssal plain,USNEL Box Core,UK Seabed Resources Ltd exploration claim UK-1,,-116.4638,13.7621,,"Adrian Glover, Helena Wiklund, Thomas Dahlgren",2015-06-01T02:00:00,,identified by DNA and morphology,Ophiuroidea incertae sedis sp. (NHM_303),Ophiuroidea incertae sedis sp. (NHM_303),Ophiuroidea,Animalia,Echinodermata,Ophiuroidea,,,,,CLASS,ACCEPTED,NA,NA,Ophiuroidea,Ophiuroidea,
65353,,megafauna,east,no,no,no- duplicate,no- duplicate,Ophiuroidea,,,class,temporary name,01_pmn_exploration_areas,"while no depth, is in CCZ",,yes,,1697149073,,,NHMUK,,"Abyssal fauna of the UK-1 polymetallic nodule exploration claim, Clarion-Clipperton Zone, central Pacific Ocean: Echinodermata",HUMAN_OBSERVATION,1229930977,93b0a70d-c74e-4735-b70e-0c6e4c6a36ff,incertae sedis,incertae sedis,NHM_371,"Adrian Glover, Helena Wiklund, Thomas Dahlgren, Maggie Georgieva",1,http://www.ncbi.nlm.nih.gov/nuccore/KU519566,NA,,2013-10-19T02:00:00,12:16,2013,Abyssal plain,Brenke Epibenthic Sledge,UK Seabed Resources Ltd exploration claim UK-1,,-116.7163,13.93307,,"Adrian Glover, Helena Wiklund, Thomas Dahlgren",2015-06-01T02:00:00,,identified by DNA and morphology,Ophiuroidea incertae sedis sp. (NHM_303),Ophiuroidea incertae sedis sp. (NHM_303),Ophiuroidea,Animalia,Echinodermata,Ophiuroidea,,,,,CLASS,ACCEPTED,NA,NA,Ophiuroidea,Ophiuroidea,
65357,,megafauna,east,no,no,no- duplicate,no- duplicate,Ophiuroidea,,,class,temporary name,01_pmn_exploration_areas,"while no depth, is in CCZ",,yes,,1697149071,,,NHMUK,,"Abyssal fauna of the UK-1 polymetallic nodule exploration claim, Clarion-Clipperton Zone, central Pacific Ocean: Echinodermata",HUMAN_OBSERVATION,1229930974,608349ff-5adf-4e1e-8cd7-7e0e41aee222,incertae sedis,incertae sedis,NHM_041,"Adrian Glover, Helena Wiklund, Thomas Dahlgren, Maggie Georgieva",1,http://www.ncbi.nlm.nih.gov/nuccore/KU519563 | KU519521 | KU519538,NA,,2013-10-09T02:00:00,10:26,2013,Abyssal plain,Brenke Epibenthic Sledge,UK Seabed Resources Ltd exploration claim UK-1,,-116.5584,13.8372,,"Adrian Glover, Helena Wiklund, Thomas Dahlgren",2015-06-01T02:00:00,,identified by DNA and morphology,Ophiuroidea incertae sedis sp. (NHM_041),Ophiuroidea incertae sedis sp. (NHM_041),Ophiuroidea,Animalia,Echinodermata,Ophiuroidea,,,,,CLASS,ACCEPTED,NA,NA,Ophiuroidea,Ophiuroidea,
117746,,megafauna,east,no,no,no- duplicate,no- duplicate,Ophiuroidea,,,class,temporary name,01_pmn_exploration_areas,,,yes,morphospecies,1699871284,,,UHM,,Megafauna of the UKSRL exploration contract area and eastern Clarion-Clipperton Zone in the Pacific Ocean: Echinodermata,HUMAN_OBSERVATION,fa30a3ac-c530-11e7-abc4-cec278b6b50a,,cf.,cf.,,"Diva J. Amon, Amanda F. Ziegler",1,,NA,,2015-03-18T00:00:00,09:25,2015,Abyssal polymetallic-nodule field,Autonomous Underwater Vehicle,UK Seabed Resources Ltd exploration contract area (UK-1),,-116.6393,12.5046,,"Tim O'Hara, Diva J, Amon, Amanda F. Ziegler",2015-01-01T00:00:00,,Identified only from imagery,cf. Ophiuroidea morphospecies,cf. Ophiuroidea morphospecies,Ophiuroidea,Animalia,Echinodermata,Ophiuroidea,,,,,CLASS,ACCEPTED,4248,NA,Ophiuroidea morphospecies,Ophiuroidea,
117749,,megafauna,east,no,no,no- duplicate,no- duplicate,Ophiuroidea,,,class,temporary name,01_pmn_exploration_areas,,,yes,morphospecies,1699871285,,,UHM,,Megafauna of the UKSRL exploration contract area and eastern Clarion-Clipperton Zone in the Pacific Ocean: Echinodermata,HUMAN_OBSERVATION,fa30a1ae-c530-11e7-abc4-cec278b6b50a,,cf.,cf.,,"Diva J. Amon, Amanda F. Ziegler",1,,NA,,2015-03-18T00:00:00,08:36,2015,Abyssal polymetallic-nodule field,Autonomous Underwater Vehicle,UK Seabed Resources Ltd exploration contract area (UK-1),,-116.649,12.5021,,"Tim O'Hara, Diva J, Amon, Amanda F. Ziegler",2015-01-01T00:00:00,,Identified only from imagery,cf. Ophiuroidea morphospecies,cf. Ophiuroidea morphospecies,Ophiuroidea,Animalia,Echinodermata,Ophiuroidea,,,,,CLASS,ACCEPTED,4255,NA,Ophiuroidea morphospecies,Ophiuroidea,
117832,,megafauna,east,no,no,no- duplicate,no- duplicate,Ophiuroidea,,,class,temporary name,01_pmn_exploration_areas,,,yes,morphospecies,1699871270,,,UHM,,Megafauna of the UKSRL exploration contract area and eastern Clarion-Clipperton Zone in the Pacific Ocean: Echinodermata,HUMAN_OBSERVATION,fa309f2e-c530-11e7-abc4-cec278b6b50a,,cf.,cf.,,"Diva J. Amon, Amanda F. Ziegler",1,,NA,,2015-03-09T00:00:00,05:12,2015,Abyssal polymetallic-nodule field,Autonomous Underwater Vehicle,UK Seabed Resources Ltd exploration contract area (UK-1),,-116.6918,12.5789,,"Tim O'Hara, Diva J, Amon, Amanda F. Ziegler",2015-01-01T00:00:00,,Identified only from imagery,cf. Ophiuroidea morphospecies,cf. Ophiuroidea morphospecies,Ophiuroidea,Animalia,Echinodermata,Ophiuroidea,,,,,CLASS,ACCEPTED,4224,NA,Ophiuroidea morphospecies,Ophiuroidea,
98518,,megafauna,east,no,y,,no- not spp level,Ophiuroidea,,,class,class,NA,"while out CCZ shpfile, nearby- valid",,yes,,2416936220,,http://biocol.org/urn:lsid:biocol.org:14844,SIO,,SIO Benthic Invertebrate Collection,PRESERVED_SPECIMEN,urn:catalog:SIO:BIC:E910,E910,,,,Global Marine Development.,NA,,NA,,1972-02-13T00:00:00,1417-1721.,1972,,,S.W. of Clarion Island.,4252 4252,-122.3067,13.67383,,,,,,,,Ophiuroidea,Animalia,Echinodermata,Ophiuroidea,,,,,CLASS,ACCEPTED,4252,NA,Ophiuroidea,Ophiuroidea,
27742,,macrofauna,central,no,no,no- duplicate,no- duplicate,Orectopora flabellum,y,,species,species,01_pmn_exploration_areas,,,yes,,2989758245,,,NIWA,,NIWA Invertebrate Collection,PRESERVED_SPECIMEN,125833,127723,,,,,1,,NA,,2013-04-10T00:00:00,,2013,,,"Clarion?Clipperton Fracture Zone (CCFZ), eastern Pacific Ocean",,-132.87047,12.90213,PARATYPE,"Grischenko, Dennis Gordon & Melnik, 2018",2018-09-25T00:00:00,,,,,"Orectopora flabellum Grischenko, Gordon & Melnik, 2018",Animalia,Bryozoa,Stenolaemata,Cyclostomatida,,Orectopora,Orectopora flabellum,SPECIES,ACCEPTED,4713,0,Orectopora flabellum,"Orectopora flabellum Grischenko, Gordon & Melnik, 2018",
97426,,meiofauna,east,no,no,no- duplicate- w OBIS,no- duplicate- w OBIS,Oxystomina,,,genus,temporary name,01_pmn_exploration_areas,,,yes,,1321279753,,http://biocol.org/urn:lsid:biocol.org:col:34871,USNM,,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,http://n2t.net/ark:/65665/3b4501320-2ec2-4a95-89af-b741547ddca1,76702,sp.,,,F. Spiess,1,,NA,,1983-06-01T00:00:00,,1983,,,Off Coast Of Guatemala,,-125.404,14.6994,,"Hope, William Duane, Smithsonian Institution, National Museum of Natural History",,,,,Oxystomatina sp.,"Oxystomatina Schuurmans Stekhoven, 1935",Animalia,Nematoda,Adenophorea,Enoplida,Oxystominidae,Oxystomina,,GENUS,SYNONYM,4510,0,Oxystomatina sp.,"Oxystomina Filipjev, 1918",
97778,,meiofauna,west,no,no,no- duplicate,no- duplicate,Oxystomina hakureiae,y,,species,species,01_pmn_exploration_areas,"while no depth, is in CCZ",,yes,,3008794302,,,,,"Three new species of free-living marine nematodes (Nematoda: Enoplida) from the Clarion-Clipperton Fracture Zone (CCFZ), North Pacific",PRESERVED_SPECIMEN,874E87BFFFD09879A4F6F8F0FA76642A.mc.BF8F3CF4FFD39863A4A6FF37FD4B65FB,,,,,,1,,NA,,2011-11-16T00:00:00,,2011,,,Yoshiro Sekido,,-146.2586,9.248774,HOLOTYPE,,,,,,,"Oxystomina hakureiae Shimada, Takeda, Tsune & Murakami, 2020",Animalia,Nematoda,Adenophorea,Enoplida,Oxystominidae,Oxystomina,Oxystomina hakureiae,SPECIES,ACCEPTED,NA,NA,Oxystomina hakureiae Shimada & Takeda & Tsune & Murakami 2020,"Oxystomina hakureiae Shimada, Takeda, Tsune & Murakami, 2020",
31521,,megafauna,east,no,no,no- duplicate,no- duplicate,Pachycara nazca,,,species,temporary name,01_pmn_exploration_areas,,,yes,,1816121985,,,UHM,,"Megafauna of the UKSRL exploration contract area and eastern Clarion-Clipperton Zone in the Pacific Ocean: Annelida, Arthropoda, Bryozoa, Chordata, Ctenophora, Mollusca",HUMAN_OBSERVATION,14598-Occurrence-73,,cf.,cf.,,"Jeffrey Drazen, Astrid Leitner",1,,NA,,2015-03-07T00:00:00,17:06,2015,Abyssal polymetallic-nodule field,Baited Camera,UK Seabed Resources Ltd exploration contract area (UK-1),,-116.6488,12.4526,,"Astrid Leitner, Jeffrey Drazen, Diva J. Amon, Amanda F. Ziegler",2015-01-01T00:00:00,,Identified only from imagery,Pachycara cf. nazca,Pachycara cf. nazca,"Pachycara nazca Anderson & Bluhm, 1997",Animalia,Chordata,Actinopterygii,Perciformes,Zoarcidae,Pachycara,Pachycara nazca,SPECIES,ACCEPTED,4263,NA,Pachycara nazca,"Pachycara nazca Anderson & Bluhm, 1997","Amon DJ, Ziegler AF, Dahlgren TG, Glover AG, Goineau A, Gooday AJ, Wiklund H, Smith CR. Insights into the abundance and diversity of abyssal megafauna in a polymetallic-nodule region in the eastern Clarion-Clipperton Zone. Scientific Reports. 2016;6. doi:10.1038/srep30492; Leitner A, Neuheimer A, Donlon E, Smith  CR, Drazen JC. Environmental and bathymetric influences on abyssal bait-attending communities of the Clarion Clipperton Zone. Deep Sea Research Part I: Oceanographic Research Papers. 2017. doi:10.1016/j.dsr.2017.04.017"
31522,,megafauna,east,no,no,no- duplicate,no- duplicate,Pachycara nazca,,,species,species,01_pmn_exploration_areas,,,yes,,1816121751,,,UHM,,"Megafauna of the UKSRL exploration contract area and eastern Clarion-Clipperton Zone in the Pacific Ocean: Annelida, Arthropoda, Bryozoa, Chordata, Ctenophora, Mollusca",HUMAN_OBSERVATION,14598-Occurrence-72,AB1-TR06-fish-2,,,AB1-TR06-fish-2,"Jeffrey Drazen, Astrid Leitner",1,,NA,,2013-10-20T00:00:00,07:44,2013,Abyssal polymetallic-nodule field,Baited Trap,UK Seabed Resources Ltd exploration contract area (UK-1),,-116.5742,13.9022,,"Astrid Leitner, Jeffrey Drazen, Diva J. Amon, Amanda F. Ziegler, Eric Anderson",2014-01-01T00:00:00,,Identified by morphology of collected specimen,Pachycara nazca,,"Pachycara nazca Anderson & Bluhm, 1997",Animalia,Chordata,Actinopterygii,Perciformes,Zoarcidae,Pachycara,Pachycara nazca,SPECIES,ACCEPTED,4106,NA,Pachycara nazca,"Pachycara nazca Anderson & Bluhm, 1997","Amon DJ, Ziegler AF, Dahlgren TG, Glover AG, Goineau A, Gooday AJ, Wiklund H, Smith CR. Insights into the abundance and diversity of abyssal megafauna in a polymetallic-nodule region in the eastern Clarion-Clipperton Zone. Scientific Reports. 2016;6. doi:10.1038/srep30492; Leitner A, Neuheimer A, Donlon E, Smith  CR, Drazen JC. Environmental and bathymetric influences on abyssal bait-attending communities of the Clarion Clipperton Zone. Deep Sea Research Part I: Oceanographic Research Papers. 2017. doi:10.1016/j.dsr.2017.04.017"
31523,,megafauna,east,no,no,no- duplicate,no- duplicate,Pachycara nazca,,,species,species,01_pmn_exploration_areas,,,yes,,1816121132,,,UHM,,"Megafauna of the UKSRL exploration contract area and eastern Clarion-Clipperton Zone in the Pacific Ocean: Annelida, Arthropoda, Bryozoa, Chordata, Ctenophora, Mollusca",HUMAN_OBSERVATION,14598-Occurrence-71,AB1-TR06-fish-1,,,AB1-TR06-fish-1,"Jeffrey Drazen, Astrid Leitner",1,,NA,,2013-10-20T00:00:00,07:44,2013,Abyssal polymetallic-nodule field,Baited Trap,UK Seabed Resources Ltd exploration contract area (UK-1),,-116.5742,13.9022,,"Astrid Leitner, Jeffrey Drazen, Diva J. Amon, Amanda F. Ziegler, Eric Anderson",2014-01-01T00:00:00,,Identified by morphology of collected specimen,Pachycara nazca,,"Pachycara nazca Anderson & Bluhm, 1997",Animalia,Chordata,Actinopterygii,Perciformes,Zoarcidae,Pachycara,Pachycara nazca,SPECIES,ACCEPTED,4106,NA,Pachycara nazca,"Pachycara nazca Anderson & Bluhm, 1997","Amon DJ, Ziegler AF, Dahlgren TG, Glover AG, Goineau A, Gooday AJ, Wiklund H, Smith CR. Insights into the abundance and diversity of abyssal megafauna in a polymetallic-nodule region in the eastern Clarion-Clipperton Zone. Scientific Reports. 2016;6. doi:10.1038/srep30492; Leitner A, Neuheimer A, Donlon E, Smith  CR, Drazen JC. Environmental and bathymetric influences on abyssal bait-attending communities of the Clarion Clipperton Zone. Deep Sea Research Part I: Oceanographic Research Papers. 2017. doi:10.1016/j.dsr.2017.04.017"
31524,,megafauna,east,no,no,no- duplicate,no- duplicate,Pachycara nazca,,,species,temporary name,01_pmn_exploration_areas,,,yes,,1816121993,,,UHM,,"Megafauna of the UKSRL exploration contract area and eastern Clarion-Clipperton Zone in the Pacific Ocean: Annelida, Arthropoda, Bryozoa, Chordata, Ctenophora, Mollusca",HUMAN_OBSERVATION,14598-Occurrence-70,,cf.,cf.,,"Diva J. Amon, Amanda F. Ziegler",1,,NA,,2013-10-18T00:00:00,02:24,2013,Abyssal polymetallic-nodule field,Remotely Operated Vehicle,UK Seabed Resources Ltd exploration contract area (UK-1),,-116.4679,13.7605,,"Astrid Leitner, Jeffrey Drazen, Diva J. Amon, Amanda F. Ziegler",2014-01-01T00:00:00,,Identified only from imagery,Pachycara cf. nazca,Pachycara cf. nazca,"Pachycara nazca Anderson & Bluhm, 1997",Animalia,Chordata,Actinopterygii,Perciformes,Zoarcidae,Pachycara,Pachycara nazca,SPECIES,ACCEPTED,4070,NA,Pachycara nazca,"Pachycara nazca Anderson & Bluhm, 1997","Amon DJ, Ziegler AF, Dahlgren TG, Glover AG, Goineau A, Gooday AJ, Wiklund H, Smith CR. Insights into the abundance and diversity of abyssal megafauna in a polymetallic-nodule region in the eastern Clarion-Clipperton Zone. Scientific Reports. 2016;6. doi:10.1038/srep30492; Leitner A, Neuheimer A, Donlon E, Smith  CR, Drazen JC. Environmental and bathymetric influences on abyssal bait-attending communities of the Clarion Clipperton Zone. Deep Sea Research Part I: Oceanographic Research Papers. 2017. doi:10.1016/j.dsr.2017.04.017"
1037,,macrofauna,central,no,no,no- duplicate- w OBIS,no- duplicate- w OBIS,Parafilitanais,,,genus,temporary name,NA,"while out CCZ shpfile, nearby- valid",,yes,,1836735562,,http://biocol.org/urn:lsid:biocol.org:col:34871,USNM,,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,http://n2t.net/ark:/65665/3e966b35b-e650-4fda-8667-2377e3964de3,1474849,sp.,,,D. Trueblood,7,,NA,,1994-07-29T00:00:00,,1994,,,"Clarion-Clipperton Fracture Zone, abyssal plain",,-128.591,12.9171,,,,,,,Parafilitanais sp.,"Parafilitanais Kudinova-Pasternak, 1989",Animalia,Arthropoda,Malacostraca,Tanaidacea,,Parafilitanais,,GENUS,ACCEPTED,4879,0,Parafilitanais sp.,"Parafilitanais Kudinova-Pasternak, 1989",
68037,,macrofauna,central,no,no,no- duplicate- w OBIS,no- duplicate- w OBIS,Paragathotanais,,,genus,temporary name,NA,"while out CCZ shpfile, nearby- valid",,yes,,1836725103,,http://biocol.org/urn:lsid:biocol.org:col:34871,USNM,,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,http://n2t.net/ark:/65665/3881bc954-fc7b-48dc-926e-95169cdb68e5,1471818,sp.,,,D. Trueblood,2,,NA,,1993-08-10T00:00:00,,1993,,,"Clarion-Clipperton Fracture Zone, abyssal plain",,-128.599,12.9341,,,,,,,Paragathotanais sp.,"Paragathotanais Lang, 1971",Animalia,Arthropoda,Malacostraca,Tanaidacea,Agathotanaidae,Paragathotanais,,GENUS,ACCEPTED,4870,0,Paragathotanais sp.,"Paragathotanais Lang, 1971",
119380,,macrofauna,central,no,no,no- duplicate- w OBIS,no- duplicate- w OBIS,Paragathotanais,,,genus,temporary name,NA,"while out CCZ shpfile, nearby- valid",,yes,,1836725741,,http://biocol.org/urn:lsid:biocol.org:col:34871,USNM,,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,http://n2t.net/ark:/65665/38fad1d60-2063-4b98-9a6e-779d0714749c,1471811,sp.,,,D. Trueblood,1,,NA,,1993-08-10T00:00:00,,1993,,,"Clarion-Clipperton Fracture Zone, abyssal plain",,-128.599,12.9341,,,,,,,Paragathotanais sp.,"Paragathotanais Lang, 1971",Animalia,Arthropoda,Malacostraca,Tanaidacea,Agathotanaidae,Paragathotanais,,GENUS,ACCEPTED,4870,0,Paragathotanais sp.,"Paragathotanais Lang, 1971",
35325,,macrofauna,central,no,no,no- duplicate- w OBIS,no- duplicate- w OBIS,Paraleptognathia,,,genus,temporary name,NA,"while out CCZ shpfile, nearby- valid",,yes,,1836721300,,http://biocol.org/urn:lsid:biocol.org:col:34871,USNM,,NMNH Extant Specimen Records,PRESERVED_SPECIMEN,http://n2t.net/ark:/65665/35b292f4f-00d2-4dde-bf11-f7487036e1e3,1471796,sp.,,,D. Trueblood,1,,NA,,1993-09-03T00:00:00,,1993,,,"Clarion-Clipperton Fracture Zone, abyssal plain",,-128.599,12.9341,,,,,,,Paraleptognathia sp.,"Paraleptognathia Kudinova-Pasternak, 1981",Animalia,Arthropoda,Malacostraca,Tanaidacea,Akanthophoreidae,Paraleptognathia,,GENUS,ACCEPTED,4879,0,Paraleptognathia sp.,"Paraleptognathia Kudinova-Pasternak, 1981",
