rec_long,my_notes_on_tammys,Tammy_notes,Tammy_taxonomic.status,Thomas_notes,Thomas_taxonomic status,barcode,source,imagery_only_ID,all_recs_qual_y,any_recs_qual,descr_id_with,short_spp_cl,SPP_CHECKLIST,INCL,incl_note,ERIK_LIST,Phylum,Class,Order,Family,Genus,Subgenus,Species,Subspecies,scientificName,taxonRank,otherRank,other_rank,ref_description,YEAR_DESC,description,orig_desc,CCZ_endemic,observed_out_CCZ_OBIS,SOURCE_ED,inferred,notes,size_cat,size_cat_notes,name_verbatim,habitat_info,source_habitat_info,pelagic,habitat_interim,deepsea_taxonmatch_note_wordss,Match type,Taxon status- worms,AphiaID_accepted,ScientificName_accepted,Authority_accepted,Kingdom,source_lit,source_gbif,source_DD,source_OBIS_only,GBIF,OBIS,LIT,DD,sept_check,source_OBIS_DD,sole_source,sole_check,type_loc_info_OBIS,note,cl,cl2,cl3
1334,,,,,ok,yes,genbank,,,,morphology and molecular data,yes,yes,,,yes,Annelida,Polychaeta,,Scalibregmatidae,Oligobregma,,brasierae,,Oligobregma brasierae,species,,,Wiklund_etal_2019,2019,new species,new species,y,,literature; GBIF,,,macrofauna,,,benthic,WoRMS,,sediment,No match found,exact,accepted,1385139,Oligobregma brasierae,"Wiklund, Neal, Glover, Drennan, Rabone & Dahlgren, 2019",Animalia,literature,GBIF,,,GBIF,,LIT,,y,,,,,,,,
1335,,,,,ok,yes,genbank,,,,morphology and molecular data,yes,yes,,,yes,Annelida,Polychaeta,,Scalibregmatidae,Oligobregma,,tani,,Oligobregma tani,species,,,Wiklund_etal_2019,2019,new species,new species,y,,literature; GBIF,,,macrofauna,,,benthic,WoRMS,,sediment,No match found,exact,accepted,1385140,Oligobregma tani,"Wiklund, Neal, Glover, Drennan, Rabone & Dahlgren, 2019",Animalia,literature,GBIF,,,GBIF,,LIT,,y,,,,,,,,
1336,,,,,ok,yes,genbank,,,,morphology and molecular data,yes,yes,,,yes,Annelida,Polychaeta,,Scalibregmatidae,Oligobregma,,whaleyi,,Oligobregma whaleyi,species,,,Wiklund_etal_2019,2019,new species,new species,y,,literature; GBIF,,,macrofauna,,,benthic,WoRMS,,sediment,No match found,exact,accepted,1385141,Oligobregma whaleyi,"Wiklund, Neal, Glover, Drennan, Rabone & Dahlgren, 2019",Animalia,literature,GBIF,,,GBIF,,LIT,,y,,,,,,,,
1337,,,,,,yes,genbank,,,,morphology and molecular data,,,,,,Annelida,Clitellata,,,,,,,Oligochaeta,,subclass,y,,,,,,,literature; DD,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,2036,Oligochaeta,"Grube, 1850",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
2691,,,,,,,,,,,,,,,,yes,Echinodermata,Holothuroidea,Persiculida,,Oloughlinius,,,,Oloughlinius,genus,,,,,,,,,literature,,,megafauna,,,,,,sediment,,exact,accepted,1036050,Oloughlinius,"Pawson & Pawson in Pawson et al., 2015",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2179,,,,,,,,YES,incertae sedis,incertae sedis,morphology only (imagery),no,yes,,,yes,Echinodermata,Holothuroidea,Persiculida,,Oloughlinius,,macdonaldi,,Oloughlinius macdonaldi,species,,,,,,,,,literature,,,megafauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,taxon inquirendum,1036051,Oloughlinius macdonaldi,"(Ludwig, 1893)",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2296,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Monhysterida,Xyalidae,Omicronema,,,,Omicronema,genus,,,,,,,,,literature,,,meiofauna,,,,,,sediment,No match found,exact,accepted,2462,Omicronema,"Cobb, 1920",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2180,,,,,,,,,,,molecular data,,,,,,Nematoda,Chromadorea,Plectida,Camacolaimidae,Onchium,,,,Onchium,genus,,,,,,,,,literature,,,meiofauna,,,,,,sediment,No match found,exact,accepted,2397,Onchium,"Cobb, 1920",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1344,,,,,,,,,,,,,,,,,Nematoda,Enoplea,Enoplida,Oncholaimidae,Oncholaimellus,,,,Oncholaimellus,genus,,,,,,,,,DD,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2569,Oncholaimellus,"de Man, 1890",Animalia,,,DD,,,,,DD,y,OBIS DD,yes,,,,,,
1345,,,,,,,,,,,,,,,,,Nematoda,Enoplea,Enoplida,Oncholaimidae,,,,,Oncholaimidae,family,,,,,,,,,literature; DD,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2204,Oncholaimidae,"Filipjev, 1916",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
1346,,,,,,,,,,,,,,,,,Nematoda,Enoplea,Enoplida,Oncholaimidae,Oncholaimus,,,,Oncholaimus,genus,,,,,,,,,literature; DD,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2573,Oncholaimus,"Dujardin, 1845",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
2692,,,,,,,,,,,,,,,,yes,Bryozoa,Stenolaemata,Cyclostomatida,Oncousoeciidae,,,,,Oncousoeciidae,family,,,,,,,,,literature; GBIF; DD; OBIS only,y,,macrofauna,,,,,,nodule,,exact,accepted,110811,Oncousoeciidae,"Canu, 1918",Animalia,literature,GBIF,DD,OBIS only,,,,,,,,,,,,,
1347,,,,,,,,,,cf.,morphology and molecular data,,,,,yes,Echinodermata,Holothuroidea,Synallactida,Deimatidae,Oneirophanta,,,,Oneirophanta,genus,,,,,,,,,literature; GBIF; DD; OBIS only,,,megafauna,,,,,,sediment,matchtype: exact,exact,accepted,123508,Oneirophanta,"Théel, 1879",Animalia,literature,GBIF,DD,OBIS only,GBIF,OBIS,LIT,DD,y,,,,,,,,
1348,,,,,,yes,,,,cf.,morphology and molecular data,yes,yes,,,yes,Echinodermata,Holothuroidea,Synallactida,Deimatidae,Oneirophanta,,mutabilis,mutabilis,Oneirophanta mutabilis mutabilis,species,,,,,,,,,literature; GBIF; OBIS only,,,megafauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,428876,Oneirophanta mutabilis mutabilis,"Théel, 1879",Animalia,literature,GBIF,,OBIS only,GBIF,OBIS,LIT,,y,,,,,,,,
1349,,,,,,yes,,,,cf.,morphology and molecular data,yes,yes,,,yes,Echinodermata,Holothuroidea,Synallactida,Deimatidae,Oneirophanta,,setigera,,Oneirophanta setigera,species,,,,,,,,,literature; GBIF; OBIS only,,,megafauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,241946,Oneirophanta setigera,"(Ludwig, 1893)",Animalia,literature,GBIF,,OBIS only,GBIF,OBIS,LIT,,y,,,,,,rams,,
1350,,,,,,,,,,,,,,,,yes,Annelida,Polychaeta,Eunicida,Onuphidae,,,,,Onuphidae,family,,,,,,,,,literature; DD,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,965,Onuphidae,"Kinberg, 1865",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
2181,,,,,,,,,,,,,,,,yes,Annelida,Polychaeta,Eunicida,Onuphidae,Onuphis,,,,Onuphis,genus,,,,,,,,,literature,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,129404,Onuphis,"Audouin & Milne Edwards, 1833",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1352,,,,,,,,,,,morphology and molecular data,,,,,yes,Porifera,Hexactinellida,Lyssacinosida,Leucopsacidae,Oopsacas,,,,Oopsacas,genus,,,,,,,,,literature; GBIF,,,megafauna,,,,,,nodule,matchtype: exact,exact,accepted,132120,Oopsacas,"Topsent, 1927",Animalia,literature,GBIF,,,GBIF,,LIT,,y,,,,,,,,
2182,,,,,,,,,,,,,,,,yes,Annelida,Polychaeta,,Opheliidae,Ophelia,,,,Ophelia,genus,,,,,,,,,literature,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,129413,Ophelia,"Savigny, 1822",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1353,,,,,,,,,,,morphology and molecular data,,,,,yes,Annelida,Polychaeta,,Opheliidae,,,,,Opheliidae,family,,,,,,,,,literature; GBIF; DD,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,924,Opheliidae,"Malmgren, 1867",Animalia,literature,GBIF,DD,,GBIF,,LIT,DD,y,OBIS DD,,,,,,,
1354,,,,,,yes,genbank,,,,morphology and molecular data,,,,,yes,Annelida,Polychaeta,,Opheliidae,Ophelina,,,,Ophelina,genus,,,,,,,,,literature; GBIF; DD,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,129414,Ophelina,"Örsted, 1843",Animalia,literature,GBIF,DD,,GBIF,,LIT,DD,y,OBIS DD,,,,,,,
1355,,,,"Type locality: Greenland, depth?",dubious,yes,,,,cf.,morphology and molecular data,no,yes,,,yes,Annelida,Polychaeta,,Opheliidae,Ophelina,,abranchiata,,Ophelina abranchiata,species,,,,,,,,,literature; GBIF; DD,,,macrofauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,130499,Ophelina abranchiata,"Støp-Bowitz, 1948",Animalia,literature,GBIF,DD,,GBIF,,LIT,DD,y,,,,,,arms,,
1356,,,,"Type locality: Øresund Strait, shallow water.",dubious,,,,cf.,cf.,morphology only (specimens),no,yes,,,yes,Annelida,Polychaeta,,Opheliidae,Ophelina,,acuminata,,Ophelina acuminata,species,,,,,,,,,literature,,,macrofauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,130500,Ophelina acuminata,"Örsted, 1843",Animalia,literature,,,,,,LIT,,y,,yes,,,,arms,nwarms,
1357,,,,,ok,yes,genbank,,,,morphology and molecular data,yes,yes,,,yes,Annelida,Polychaeta,,Opheliidae,Ophelina,,curli,,Ophelina curli,species,,,Wiklund_etal_2019,2019,new species,new species,y,,literature; GBIF; DD,,,macrofauna,,,benthic,WoRMS,,sediment,No match found,exact,accepted,1385142,Ophelina curli,"Wiklund, Neal, Glover, Drennan, Rabone & Dahlgren, 2019",Animalia,literature,GBIF,DD,,GBIF,,LIT,DD,y,OBIS DD,,,,,,,
3063,,,,Type locality: North East Pacific. Off California. Farallon Island. Slope depth?,dubious,,,,cf.,cf.,morphology and molecular data,no,yes,,,yes,Annelida,Polychaeta,,Opheliidae,,,,,Ophelina farallonensis,species,,,,,,,,,literature,,,macrofauna,,,,,,sediment,,exact,accepted,330180,Ophelina farallonensis,"Blake, 2000",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1358,,,,,ok,yes,genbank,,,,morphology and molecular data,yes,yes,,,yes,Annelida,Polychaeta,,Opheliidae,Ophelina,,ganae,,Ophelina ganae,species,,,Wiklund_etal_2019,2019,new species,new species,y,,literature; GBIF,,,macrofauna,,,benthic,WoRMS,,sediment,No match found,exact,accepted,1385143,Ophelina ganae,"Wiklund, Neal, Glover, Drennan, Rabone & Dahlgren, 2019",Animalia,literature,GBIF,,,GBIF,,LIT,,y,,,,,,,,
1359,,,,,ok,yes,genbank,,,,morphology and molecular data,yes,yes,,,yes,Annelida,Polychaeta,,Opheliidae,Ophelina,,juhazi,,Ophelina juhazi,species,,,Wiklund_etal_2019,2019,new species,new species,y,,literature; GBIF,,,macrofauna,,,benthic,WoRMS,,sediment,No match found,exact,accepted,1385144,Ophelina juhazi,"Wiklund, Neal, Glover, Drennan, Rabone & Dahlgren, 2019",Animalia,literature,GBIF,,,GBIF,,LIT,,y,,,,,,,,
1360,,,,,ok,yes,genbank,,,,morphology and molecular data,yes,yes,,,yes,Annelida,Polychaeta,,Opheliidae,Ophelina,,martinezarbizui,,Ophelina martinezarbizui,species,,,Wiklund_etal_2019,2019,new species,new species,y,,literature; GBIF,,,macrofauna,,,benthic,WoRMS,,sediment,No match found,exact,accepted,1385145,Ophelina martinezarbizui,"Wiklund, Neal, Glover, Drennan, Rabone & Dahlgren, 2019",Animalia,literature,GBIF,,,GBIF,,LIT,,y,,,,,,,,
1361,,,,,ok,yes,genbank,,,,morphology and molecular data,yes,yes,,,yes,Annelida,Polychaeta,,Opheliidae,Ophelina,,meyerae,,Ophelina meyerae,species,,,Wiklund_etal_2019,2019,new species,new species,y,,literature; GBIF,,,macrofauna,,,benthic,WoRMS,,sediment,No match found,exact,accepted,1385146,Ophelina meyerae,"Wiklund, Neal, Glover, Drennan, Rabone & Dahlgren, 2019",Animalia,literature,GBIF,,,GBIF,,LIT,,y,,,,,,,,
1362,,,,,ok,yes,genbank,,,,morphology and molecular data,yes,yes,,,yes,Annelida,Polychaeta,,Opheliidae,Ophelina,,nunnallyi,,Ophelina nunnallyi,species,,,Wiklund_etal_2019,2019,new species,new species,y,,literature; GBIF,,,macrofauna,,,benthic,WoRMS,,sediment,No match found,exact,accepted,1385147,Ophelina nunnallyi,"Wiklund, Neal, Glover, Drennan, Rabone & Dahlgren, 2019",Animalia,literature,GBIF,,,GBIF,,LIT,,y,,,,,,,,
1363,,,,,,,,,,cf.,,,,,,yes,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiacantha,,,,Ophiacantha,genus,,,,,,,,,literature; GBIF; OBIS only,,,megafauna,,,,,,sediment,matchtype: exact,exact,accepted,123587,Ophiacantha,"Müller & Troschel, 1842",Animalia,literature,GBIF,,OBIS only,GBIF,OBIS,LIT,,y,,,,,,,,
1364,,,,,,yes,,,,,morphology and molecular data,yes,yes,,,yes,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiacantha,,cosmica,,Ophiacantha cosmica,species,,,,,,,,,literature,,,megafauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,243336,Ophiacantha cosmica,"Lyman, 1878",Animalia,literature,,,,,,LIT,,y,,yes,,,,rams,,
2913,,,,,,,,YES,incertae sedis,incertae sedis,morphology only (imagery),no,yes,,no habitat info,yes,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiacantha,,pacifica,,Ophiacantha pacifica,species,,,,,,,,,literature,,,megafauna,,,,,,sediment,,,,243392,Ophiacantha pacifica,"Lütken & Mortensen, 1899",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2914,,,,,,,,YES,incertae sedis,incertae sedis,morphology only (imagery),no,yes,,no habitat info,yes,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiacantha,,sentosa,,Ophiacantha sentosa,species,,,,,,,,,literature,,,megafauna,,,,,,sediment,,,,243410,Ophiacantha sentosa,"Lyman, 1878",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2693,,,,,,,,,,,,,,,,yes,Echinodermata,Ophiuroidea,Ophiacanthida,,,,,,Ophiacanthida,order,,,,,,,,,literature,y,,megafauna,,,,,,sediment,,exact,accepted,1062662,Ophiacanthida,"O'Hara, Hugall, Thuy, Stöhr & Martynov, 2017",Animalia,literature,,,,,,,,,,yes,,,,,,
1365,,,,,,,,,,,,,,,,yes,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,,,,,Ophiacanthidae,family,,,,,,,,,literature; DD; OBIS only,,,megafauna,,,,,,sediment,matchtype: exact,exact,accepted,123204,Ophiacanthidae,"Ljungman, 1867",Animalia,literature,,DD,OBIS only,,OBIS,LIT,DD,y,,,,,,,,
1366,,,,,,,,,,cf.,,,,,,yes,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,,,,,Ophidiidae,family,,,,,,,,,literature; GBIF; DD; OBIS only,,,megafauna,,,,,,water column,matchtype: exact,exact,accepted,125505,Ophidiidae,"Rafinesque, 1810",Animalia,literature,GBIF,DD,OBIS only,GBIF,OBIS,LIT,DD,y,OBIS DD,,,,,,,
2694,,,,,,,,,,,,,,,,yes,Chordata,Actinopteri,Ophidiiformes,,,,,,Ophidiiformes,order,,,,,,,,,literature; GBIF; DD; OBIS only,y,,megafauna,,,,,,water column,,exact,accepted,10314,Ophidiiformes,,Animalia,literature,GBIF,DD,OBIS only,,,,,,OBIS DD,,,,,,,
2695,,,,,,,,,,,,,,,,yes,Echinodermata,Ophiuroidea,Ophioleucida,Ophiernidae,,,,,Ophiernidae,family,,,,,,,,,literature,y,,megafauna,,,,,,sediment,,exact,accepted,1148548,Ophiernidae,"O'Hara, Stöhr, Hugall, Thuy & Martynov, 2018",Animalia,literature,,,,,,,,,,yes,,,,,,
1367,,,,,,,,,,,morphology and molecular data,,,,,yes,Echinodermata,Ophiuroidea,Ophioleucida,Ophiernidae,Ophiernus,,,,Ophiernus,genus,,,,,,,,,literature,,,megafauna,,,,,,sediment,matchtype: exact,exact,accepted,123549,Ophiernus,"Lyman, 1878",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2915,,,,,,,,YES,incertae sedis,incertae sedis,morphology only (imagery),no,yes,,no habitat info,yes,Echinodermata,Ophiuroidea,Ophioleucida,Ophiernidae,Ophiernus,,seminudus,,Ophiernus seminudus,species,,,,,,,,,literature,,,megafauna,,,,,,sediment,,,,243505,Ophiernus seminudus,"Lütken & Mortensen, 1899",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2916,,,,,,,,YES,incertae sedis,incertae sedis,morphology only (imagery),no,yes,,no habitat info,yes,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiocten,,hastatum,,Ophiocten hastatum,species,,,,,,,,,literature,,,megafauna,,,,,,sediment,,,,124854,Ophiocten hastatum,"Lyman, 1878",Animalia,literature,,,,,,LIT,,y,,yes,,,,rams,,
1368,,,,,,,,,,,morphology and molecular data,,,,,yes,Echinodermata,Ophiuroidea,Ophioscolecida,Ophioscolecidae,Ophiocymbium,,,,Ophiocymbium,genus,,,,,,,,,literature,,,megafauna,,,,,,sediment,matchtype: exact,exact,accepted,182840,Ophiocymbium,"Lyman, 1880",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1369,,,,,,yes,,,,,morphology and molecular data,yes,yes,,,yes,Echinodermata,Ophiuroidea,Ophioscolecida,Ophioscolecidae,Ophiocymbium,,rarispinum,,Ophiocymbium rarispinum,species,,,,,,,,,literature,,,megafauna,,,benthic,WoRMS,,sediment,No match found,exact,accepted,549762,Ophiocymbium rarispinum,"Martynov, 2010",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1370,,,,,,yes,,,,,morphology and molecular data,yes,yes,,,yes,Echinodermata,Ophiuroidea,Ophioscolecida,Ophioscolecidae,Ophiocymbium,,tanyae,,Ophiocymbium tanyae,species,,,,,,,,,literature,,,megafauna,,,benthic,WoRMS,,sediment,No match found,exact,accepted,549759,Ophiocymbium tanyae,"Martynov, 2010",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2998,,,,,,,,,,,,,,,,yes,Cnidaria,Anthozoa,Actiniaria,Sicyonidae,Ophiodiscus,,,,Ophiodiscus,genus,,,,,,,,,literature,,,megafauna,,,,,,nodule,,,,267650,Ophiodiscus,"Hertwig, 1882",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1371,,,,,,,,,,,morphology and molecular data,,,,,yes,Echinodermata,Ophiuroidea,Ophioscolecida,Ophiohelidae,,,,,Ophiohelidae,family,,,,,,,,,literature; DD,,,megafauna,,,,,,sediment,matchtype: exact,exact,accepted,864780,Ophiohelidae,"Perrier, 1893",Animalia,literature,,,,,,LIT,,y,OBIS DD,,,,,,,
1372,,,,,,,,,,,,,,,,yes,Echinodermata,Ophiuroidea,Ophioscolecida,Ophiohelidae,Ophiohelus,,,,Ophiohelus,genus,,,,,,,,,GBIF,,,megafauna,,,,,,sediment,matchtype: exact,exact,accepted,242432,Ophiohelus,"Lyman, 1880",Animalia,,GBIF,,,GBIF,,,,y,,yes,,,,,,
1373,,,,,,,,,,,,,,,,yes,Echinodermata,Ophiuroidea,Amphilepidida,Ophiolepididae,,,,,Ophiolepididae,family,,,,,,,,,GBIF; DD,,,megafauna,,,,,,sediment,matchtype: exact,exact,accepted,242200,Ophiolepididae,"Ljungman, 1867 (restricted)",Animalia,,GBIF,,,GBIF,,,,y,OBIS DD,,,,,,,
2696,,,,,,,,,,,,,,,,yes,Echinodermata,Ophiuroidea,Ophioleucida,Ophioleucidae,Ophioleuce,,,,Ophioleuce,genus,,,,,,,,,literature,y,,megafauna,,,,,,sediment,,exact,accepted,172639,Ophioleuce,"Koehler, 1904",Animalia,literature,,,,,,,,,,yes,,,,,,
1374,,,,,,yes,,,,,morphology and molecular data,yes,yes,,,yes,Echinodermata,Ophiuroidea,Ophioleucida,Ophioleucidae,Ophioleuce,,gracilis,,Ophioleuce gracilis,species,,,,,,,,,literature,,,megafauna,,,benthic,WoRMS,,sediment,No match found,exact,accepted,243709,Ophioleuce gracilis,"Belyaev & Litvinova, 1976",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2697,,,,,,,,,,,,,,,,yes,Echinodermata,Ophiuroidea,Ophioleucida,,,,,,Ophioleucida,order,,,,,,,,,literature,y,,megafauna,,,,,,sediment,,exact,accepted,1062665,Ophioleucida,"O'Hara, Hugall, Thuy, Stöhr & Martynov, 2017",Animalia,literature,,,,,,,,,,yes,,,,,,
1375,,,,,,,,,,,morphology and molecular data,,,,,yes,Echinodermata,Ophiuroidea,Ophioleucida,Ophioleucidae,,,,,Ophioleucidae,family,,,,,,,,,literature,,,megafauna,,,,,,sediment,matchtype: exact,exact,accepted,123198,Ophioleucidae,"Matsumoto, 1915",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2917,,,,,,,,YES,incertae sedis,incertae sedis,morphology only (imagery),no,yes,,no habitat info,yes,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiolimna,,bairdi,,Ophiolimna bairdi,species,,,,,,,,,literature,,,megafauna,,,,,,sediment,,,,125033,Ophiolimna bairdi,"(Lyman, 1883)",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2918,,,,,,,,YES,incertae sedis,incertae sedis,morphology only (imagery),no,yes,,no habitat info,yes,Echinodermata,Ophiuroidea,Ophiurida,Ophiomusaidae,Ophiomusa,,lymani,,Ophiomusa lymani,species,,,,,,,,,literature,,,megafauna,,,,,,sediment,,,,245559,Ophiomusa lymani,"(Wyville Thomson, 1873)",Animalia,literature,,,,,,LIT,,y,,yes,,,,nwarms,,
1376,,,,,,,,,,,,,,,,yes,Echinodermata,Ophiuroidea,Ophiurida,Ophiosphalmidae,Ophiomusium,,,,Ophiomusium,genus,,,,,,,,,literature; DD,,,megafauna,,,,,,sediment,matchtype: exact,exact,accepted,123566,Ophiomusium,"Lyman, 1869",Animalia,literature,,,,,,LIT,,y,OBIS DD,,,,,,,
1377,,,,,,,,,,,morphology and molecular data,,,,,yes,Echinodermata,Ophiuroidea,Ophioscolecida,Ophiohelidae,Ophiomyces,,,,Ophiomyces,genus,,,,,,,,,literature,,,megafauna,,,,,,sediment,matchtype: exact,exact,accepted,123600,Ophiomyces,"Lyman, 1869",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2698,,,,,,,,,,,,,,,,yes,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophionotus,,,,Ophionotus,genus,,,,,,,,,literature,y,,megafauna,,,,,,sediment,,exact,accepted,172621,Ophionotus,"Bell, 1902",Animalia,literature,,,,,,,,,,yes,,,,,,
1378,,,,,,yes,,,,,morphology and molecular data,yes,yes,,,yes,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophionotus,,victoriae,,Ophionotus victoriae,species,,,,,,,,,literature,,,megafauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,173593,Ophionotus victoriae,"Bell, 1902",Animalia,literature,,,,,,LIT,,y,,yes,,,,rams,,
1379,,,,,,,,,,,morphology and molecular data,,,,,yes,Echinodermata,Ophiuroidea,Ophiurida,Ophiopyrgidae,Ophiophyllum,,,,Ophiophyllum,genus,,,,,,,,,literature,,,megafauna,,,,,,sediment,matchtype: exact,exact,accepted,242154,Ophiophyllum,"Lyman, 1878",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1380,,,,,,yes,,,,,morphology and molecular data,yes,yes,,,yes,Echinodermata,Ophiuroidea,Ophiurida,Ophiopyrgidae,Ophiopleura,,borealis,,Ophiopleura borealis,species,,,,,,,,,literature,,,megafauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,124900,Ophiopleura borealis,"Danielssen & Koren, 1877",Animalia,literature,,,,,,LIT,,y,,yes,,,,arms,,
2919,,,,,,,,YES,incertae sedis,incertae sedis,morphology only (imagery),no,yes,,no habitat info,yes,Echinodermata,Ophiuroidea,Ophiurida,Ophiopyrgidae,Ophioplinthus,,nexila,,Ophioplinthus nexila,species,,,,,,,,,literature,,,megafauna,,,,,,sediment,,,,322576,Ophioplinthus nexila,"(Kyte, 1987)",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1381,,,,,,,,,,,morphology and molecular data,,,,,yes,Echinodermata,Ophiuroidea,Ophiurida,Ophiopyrgidae,,,,,Ophiopyrgidae,family,,,,,,,,,literature,,,megafauna,,,,,,sediment,matchtype: exact,exact,accepted,1062638,Ophiopyrgidae,"Perrier, 1893",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1382,,,,,,,,,,,,,,,,yes,Echinodermata,Ophiuroidea,Ophioscolecida,,,,,,Ophioscolecida,order,,,,,,,,,literature,,,megafauna,,,,,,sediment,matchtype: exact,exact,accepted,1062661,Ophioscolecida,"O'Hara, Hugall, Thuy, Stöhr & Martynov, 2017",Animalia,literature,,,,,,,,,,yes,,,,,,
1383,,,,,,,,,,,morphology and molecular data,,,,,yes,Echinodermata,Ophiuroidea,Ophioscolecida,Ophioscolecidae,,,,,Ophioscolecidae,family,,,,,,,,,literature,,,megafauna,,,,,,sediment,matchtype: exact,exact,accepted,1075312,Ophioscolecidae,"Lütken, 1869",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1384,,,,,,,,,,,morphology and molecular data,,,,,yes,Echinodermata,Ophiuroidea,Ophiurida,Ophiosphalmidae,Ophiosphalma,,,,Ophiosphalma,genus,,,,,,,,,literature; DD,,,megafauna,,,,,,sediment,matchtype: exact,exact,accepted,123569,Ophiosphalma,"H.L. Clark, 1941",Animalia,literature,,DD,,,,LIT,DD,y,,,,,,,,
1385,,,,,,yes,,,,,morphology and molecular data,yes,yes,,,yes,Echinodermata,Ophiuroidea,Ophiurida,Ophiosphalmidae,Ophiosphalma,,armatum,,Ophiosphalma armatum,species,,,,,,,,,literature; DD; OBIS only,,,megafauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,1149616,Ophiosphalma armatum,"(Koehler, 1922)",Animalia,literature,,DD,OBIS only,,OBIS,LIT,DD,y,OBIS DD,,,,,,,
1386,,,,,,yes,genbank,,,cf; sp. Inc,morphology and molecular data,yes,yes,,,yes,Echinodermata,Ophiuroidea,Ophiurida,Ophiosphalmidae,Ophiosphalma,,glabrum,,Ophiosphalma glabrum,species,,,,,,,,,literature; GBIF; DD; OBIS only,,,megafauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,244923,Ophiosphalma glabrum,"(Lütken & Mortensen, 1899)",Animalia,literature,GBIF,DD,OBIS only,GBIF,,LIT,DD,y,OBIS DD,,,,,,,
2700,,,,,,,,,,,,,,,,yes,Echinodermata,Ophiuroidea,Ophiurida,Ophiosphalmidae,,,,,Ophiosphalmidae,family,,,,,,,,,literature; GBIF; DD; OBIS only,y,,megafauna,,,,,,sediment,,exact,accepted,1116865,Ophiosphalmidae,"O'Hara, Stöhr, Hugall, Thuy & Martynov, 2018",Animalia,literature,GBIF,DD,OBIS only,,,,,,OBIS DD,,,,,,,
