Phylum,Class,Order,Family,Genus,Species,scientificName,taxonConceptID,habitat_interim,size_cat
Echinodermata,Echinoidea,Echinothurioida,Kamptosomatidae,Kamptosoma,,Kamptosoma,Kamptosoma sp. URC013,sediment,megafauna
Echinodermata,Echinoidea,Echinothurioida,Kamptosomatidae,Kamptosoma,,Kamptosoma,Kamptosoma sp. URC014,sediment,megafauna
Arthropoda,Malacostraca,Isopoda,Katianiridae,Katianira,,Katianira,Katianira 372,sediment,macrofauna
Cnidaria,Anthozoa,Alcyonacea,Isididae,Keratoisis,,Keratoisis,Keratoisis aff. ?exibilis msp. 2,nodule,megafauna
Arthropoda,Malacostraca,Isopoda,Nannoniscidae,Ketosoma,,Ketosoma,Ketosoma sp. Nov. 1,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Nannoniscidae,Ketosoma,,Ketosoma,Ketosoma sp. Nov. 2,sediment,macrofauna
Annelida,Polychaeta,Terebellida,Cirratulidae,Kirkegaardia,,Kirkegaardia,Monticellina sp. A,sediment,macrofauna
Annelida,Polychaeta,Terebellida,Cirratulidae,Kirkegaardia,,Kirkegaardia,Monticellina sp.A,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Lacydoniidae,Lacydonia,,Lacydonia,Lacydonia sp. 2230,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Lacydoniidae,Lacydonia,,Lacydonia,Lacydonia sp. 2575,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Lacydoniidae,Lacydonia,,Lacydonia,Lacydonia species #1412,sediment,macrofauna
Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Laetmogone,,Laetmogone,Laetmogone sp. HOL030,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Laetmogone,,Laetmogone,Laetmogone sp. HOL032,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Laetmogone,,Laetmogone,Laetmogone sp. HOL033,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Laetmogone,,Laetmogone,Laetmogone sp. HOL037,sediment,megafauna
Annelida,Polychaeta,Phyllodocida,Aphroditidae,Laetmonice,,Laetmonice,Laetmonice stet CCZ_060,sediment,megafauna
Nematoda,Chromadorea,Araeolaimida,Comesomatidae,Laimella,,Laimella,Laimella sp_1,sediment,meiofauna
Annelida,Polychaeta,Terebellida,Flabelligeridae,Lamispina,,Lamispina,Lamispina sp. 1,sediment,macrofauna
Annelida,Polychaeta,Terebellida,Fauveliopsidae,Laubieriopsis,,Laubieriopsis,Laubieriopsis sp. 2509,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Sigalionidae,Leanira,,Leanira,Leanira sp. 22,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Sigalionidae,Leanira,,Leanira,Leanira sp. 4,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Sigalionidae,Leanira,,Leanira,Leanira 932,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Sigalionidae,Leanira,,Leanira,Leanira 933,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Sigalionidae,Leanira,,Leanira,Leanira 935,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Sigalionidae,Leanira,,Leanira,Leanira sp.A,sediment,macrofauna
Mollusca,Bivalvia,Nuculanida,Nuculanidae,Ledella,,Ledella,Ledella sp. (NHM_381),sediment,macrofauna
Mollusca,Bivalvia,Nuculanida,Nuculanidae,Ledella,,Ledella,Ledella sp (NHM_144),sediment,macrofauna
Mollusca,Bivalvia,Nuculanida,Nuculanidae,Ledella,,Ledella,Ledella sp (NHM_149),sediment,macrofauna
Mollusca,Bivalvia,Nuculanida,Nuculanidae,Ledella,,Ledella,Ledella sp (NHM_288),sediment,macrofauna
Nematoda,Enoplea,Enoplida,Enchelidiidae,Ledovitia,,Ledovitia,Ledovitia sp.,sediment,meiofauna
Annelida,Polychaeta,,Orbiniidae,Leitoscoloplos,,Leitoscoloplos,Leitoscoloplos  sp. 2,sediment,macrofauna
Annelida,Polychaeta,,Orbiniidae,Leitoscoloplos,,Leitoscoloplos,Leitoscoloplos sp. 1,sediment,macrofauna
Mollusca,Polyplacophora,Lepidopleurida,Leptochitonidae,Leptochiton,,Leptochiton,Leptochiton sp (NHM_446),nodule,macrofauna
Arthropoda,Malacostraca,Tanaidacea,TanaidÊ,Leptognathia,,Leptognathia,Strongylurella species 8,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Forcipatia species 6,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia species 102,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia species 44,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia species 98,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Forcipatia species #6,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23017,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23018,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23019,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23020,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23021,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23022,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23023,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23024,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23025,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23026,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23027,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23028,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23029,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23030,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23031,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23032,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23033,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23034,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23035,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23036,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23037,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23038,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23062,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23063,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23064,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23065,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23101,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23103,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23104,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23105,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23106,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23107,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23108,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23109,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Leptognathiidae,Leptognathia,,Leptognathia,Leptognathia sp. 23999,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Colletteidae,Leptognathiella,,Leptognathiella,Leptognathiella species 105,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Colletteidae,Leptognathiella,,Leptognathiella,Leptognathiella species 113,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Colletteidae,Leptognathiella,,Leptognathiella,Leptognathiella species 50,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Paratanaoidea incertae sedis,Leptognathioides,,Leptognathioides,Leptognathioides species 18,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Paratanaoidea incertae sedis,Leptognathioides,,Leptognathioides,Leptognathioides species #18,sediment,macrofauna
Nematoda,Chromadorea,Plectida,Leptolaimidae,Leptolaimoides,,Leptolaimoides,Leptolaimoides sp_1,sediment,meiofauna
Nematoda,Chromadorea,Plectida,Leptolaimidae,Leptolaimus,,Leptolaimus,Leptolaimus sp. B,sediment,meiofauna
Nematoda,Chromadorea,Plectida,Leptolaimidae,Leptolaimus,,Leptolaimus,Leptolaimus sp_4,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ameiridae,Leptomesochra,,Leptomesochra,Leptomesochra sp. 1,sediment,meiofauna
Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,Leptophoxus,,Leptophoxus,Leptophoxus sp.,sediment,macrofauna
Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,Leptophoxus,,Leptophoxus,Leptophoxus sp.1,sediment,macrofauna
Echinodermata,Holothuroidea,Apodida,Synaptidae,Leptosynapta,,Leptosynapta,Leptosynapta sp A,sediment,megafauna
Echinodermata,Holothuroidea,Apodida,Synaptidae,Leptosynapta,,Leptosynapta,Leptosynapta sp. (NHM_206),sediment,megafauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Leptotachidia,,Leptotachidia,Leptotachidia new sp. 1,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Leptotachidia,,Leptotachidia,Leptotachidia sp. 1,sediment,meiofauna
Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Leucicorus,,Leucicorus,Leucicoris sp mtp 1,water column,megafauna
Arthropoda,Malacostraca,Tanaidacea,Apseudidae,Leviapseudes,,Leviapseudes,Leviapseudes  species 165,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Apseudidae,Leviapseudes,,Leviapseudes,Leviapseudes species #165,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Apseudidae,Leviapseudes,,Leviapseudes,Leviapseudes species #166,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Apseudidae,Leviapseudes,,Leviapseudes,Leviapseudes sp. 23006,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Apseudidae,Leviapseudes,,Leviapseudes,Leviapseudes sp. 23007,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Apseudidae,Leviapseudes,,Leviapseudes,Leviapseudes sp. 23115,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Apseudidae,Leviapseudes,,Leviapseudes,Leviapseudes sp.1,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Apseudidae,Leviapseudes,,Leviapseudes,Leviapseudes  sp1,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Apseudidae,Leviapseudes,,Leviapseudes,Leviapseudes sp.,sediment,macrofauna
Annelida,Polychaeta,,Paraonidae,Levinsenia,,Levinsenia,Levinsenia sp. 2037,sediment,macrofauna
Annelida,Polychaeta,,Paraonidae,Levinsenia,,Levinsenia,Levinsenia sp. 336,sediment,macrofauna
Annelida,Polychaeta,,Paraonidae,Levinsenia,,Levinsenia,Levinsenia sp. 498,sediment,macrofauna
Annelida,Polychaeta,,Paraonidae,Levinsenia,,Levinsenia,Levensenia sp.A,sediment,macrofauna
Annelida,Polychaeta,,Paraonidae,Levinsenia,,Levinsenia,uncinata PIP_56,sediment,macrofauna
Mollusca,Bivalvia,Arcida,Limopsidae,Limopsis,,Limopsis,Limopsis sp. (NHM_453),sediment,macrofauna
Mollusca,Bivalvia,Arcida,Limopsidae,Limopsis,,Limopsis,Limopsis sp.,sediment,macrofauna
Nematoda,Chromadorea,Monhysterida,Linhomoeidae,Linhomoeus,,Linhomoeus,Paralinhomoeus sp_1,sediment,meiofauna
Nematoda,Chromadorea,Monhysterida,Linhomoeidae,Linhomoeus,,Linhomoeus,Paralinhomoeus sp_2,sediment,meiofauna
Nematoda,Chromadorea,Monhysterida,Xyalidae,Linhystera,,Linhystera,Linhystera sp. A,sediment,meiofauna
Nematoda,Chromadorea,Monhysterida,Xyalidae,Linhystera,,Linhystera,Linhystera sp_2,sediment,meiofauna
Nematoda,Enoplea,Enoplida,Oxystominidae,Litinium,,Litinium,Litinium sp_2,sediment,meiofauna
Annelida,Polychaeta,Phyllodocida,Lopadorrhynchidae,Lopadorrhynchus,,Lopadorrhynchus,Lopadorrhynchus sp A,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Lopadorrhynchidae,Lopadorrhynchus,,Lopadorrhynchus,Lopadorrhynchus sp. (NHM_060),sediment,macrofauna
Porifera,Hexactinellida,Lyssacinosida,Rossellidae,Lophocalyx,,Lophocalyx,Lophocalyx sp. SMF12066,nodule,megafauna
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrinerides,,Lumbrinerides,Lumbrinerides sp. 2107,sediment,macrofauna
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrinerides,,Lumbrinerides,Lumbrinerides sp. (NHM_020),sediment,macrofauna
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrinerides,,Lumbrinerides,Lumbrinerides laubieri #2107,sediment,macrofauna
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrinerides,,Lumbrinerides,Lumbrinerides sp A,sediment,macrofauna
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,,Lumbrineris,Lumbrinereis sp.A,sediment,macrofauna
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,,Lumbrineris,Lumbrinereis sp.B,sediment,macrofauna
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,,Lumbrineris,Lumbrineris 911,sediment,macrofauna
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,,Lumbrineris,Lumbrineris 912,sediment,macrofauna
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,,Lumbrineris,Lumbrineris sp.A,sediment,macrofauna
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,,Lumbrineris,Lumbrineris sp.B,sediment,macrofauna
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,,Lumbrineris,Lumbrineris sp.C,sediment,macrofauna
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,,Lumbrineris,Lumbrineris sp.D,sediment,macrofauna
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,,Lumbrineris,Lumbrineris sp.E,sediment,macrofauna
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,,Lumbrineris,Lumbrineris sp.F,sediment,macrofauna
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,,Lumbrineris,Lumbrineris sp.G,sediment,macrofauna
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,,Lumbrineris,Lumberineris sp. 1,sediment,macrofauna
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,,Lumbrineris,Lumbrineris sp. A,sediment,macrofauna
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,,Lumbrineris,Lumbrineris sp A,sediment,macrofauna
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,,Lumbrineris,Lumbrineris sp B,sediment,macrofauna
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,,Lumbrineris,Lumbrineris sp C,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Macellicephala,,Macellicephala,Macellicephala sp. 180,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Macellicephala,,Macellicephala,Macellicephala sp. 308,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Macellicephala,,Macellicephala,Macellicephala sp. 320,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Macellicephala,,Macellicephala,Macellicephala sp. 35,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Macellicephala,,Macellicephala,Macellicephala sp. 437,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Macellicephala,,Macellicephala,Macellicephala sp. 442b,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Macellicephala,,Macellicephala,Macellicephala sp. 444,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Macellicephala,,Macellicephala,Macellicephala sp. 464,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Macellicephala,,Macellicephala,Macellicephala sp. 687,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Macellicephala,,Macellicephala,Macellicephala sp.A,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Colletteidae,Macrinella,,Macrinella,Macrinella sp. 23041,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Colletteidae,Macrinella,,Macrinella,Macrinella sp. 23042,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Colletteidae,Macrinella,,Macrinella,Macrinella sp. 23043,sediment,macrofauna
Arthropoda,Ostracoda,Podocopida,Macrocyprididae,Macrocypris,,Macrocypris,Macrocypris  sp1,water column,meiofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis M01,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis M08,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis sp. 5,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis sp. 1,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis sp. 2,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis 136,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis 141,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis 150,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis 316,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis 317,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis 318,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis 319,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis 320,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis 321,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis 322,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis sp.1,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis sp.2,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis sp.3,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis sp.4,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis sp.3 sp. nov.,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis sp.5 sp. nov.,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis sp.7 sp. nov.,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis  sp2,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis  sp3,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis  sp4,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Macrostylidae,Macrostylis,,Macrostylis,Macrostylis sp.,sediment,macrofauna
Annelida,Polychaeta,,Magelonidae,Magelona,,Magelona,Magelona sp.A,sediment,macrofauna
Arthropoda,Copepoda,Harpacticoida,Argestidae,Malacopsyllus,,Malacopsyllus,Malacopsyllus sp. 1,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Argestidae,Malacopsyllus,,Malacopsyllus,Malacopsyllus sp. 2,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Argestidae,Malacopsyllus,,Malacopsyllus,Malacopsyllus new sp. 1,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Argestidae,Malacopsyllus,,Malacopsyllus,Malacopsyllus sp.1,sediment,meiofauna
Nematoda,Chromadorea,Monhysterida,Xyalidae,Manganonema,,Manganonema,Manganonema sp. A,sediment,meiofauna
Nematoda,Chromadorea,Monhysterida,Xyalidae,Manganonema,,Manganonema,Manganonema sp.,sediment,meiofauna
Nematoda,Chromadorea,Monhysterida,Xyalidae,Manganonema,,Manganonema,Manganonema sp_1,sediment,meiofauna
Nematoda,Chromadorea,Monhysterida,Xyalidae,Manganonema,,Manganonema,Manganonema sp_10,sediment,meiofauna
Nematoda,Chromadorea,Monhysterida,Xyalidae,Manganonema,,Manganonema,Manganonema sp_11,sediment,meiofauna
Nematoda,Chromadorea,Monhysterida,Xyalidae,Manganonema,,Manganonema,Manganonema sp_12,sediment,meiofauna
Nematoda,Chromadorea,Monhysterida,Xyalidae,Manganonema,,Manganonema,Manganonema sp_13,sediment,meiofauna
Nematoda,Chromadorea,Monhysterida,Xyalidae,Manganonema,,Manganonema,Manganonema sp_14,sediment,meiofauna
Nematoda,Chromadorea,Monhysterida,Xyalidae,Manganonema,,Manganonema,Manganonema sp_15,sediment,meiofauna
Nematoda,Chromadorea,Monhysterida,Xyalidae,Manganonema,,Manganonema,Manganonema sp_2,sediment,meiofauna
Nematoda,Chromadorea,Monhysterida,Xyalidae,Manganonema,,Manganonema,Manganonema sp_3,sediment,meiofauna
Nematoda,Chromadorea,Monhysterida,Xyalidae,Manganonema,,Manganonema,Manganonema sp_3a,sediment,meiofauna
