"","Species","Individuals"
"N52941",3301.58460748616,52941
"N52961",3302.154833819,52961
"N52981",3302.72488572286,52981
"N53001",3303.29476330647,53001
"N53021",3303.86446667221,53021
"N53041",3304.43399590664,53041
"N53061",3305.00335113223,53061
"N53081",3305.57253238863,53081
"N53101",3306.14153980566,53101
"N53121",3306.71037347634,53121
"N53141",3307.27903351354,53141
"N53161",3307.84751999052,53161
"N53181",3308.41583300968,53181
"N53201",3308.98397266406,53201
"N53221",3309.55193903999,53221
"N53241",3310.11973224378,53241
"N53261",3310.68735240169,53261
"N53281",3311.2547995336,53281
"N53301",3311.82207380116,53301
"N53321",3312.38917526817,53321
"N53341",3312.95610402731,53341
"N53361",3313.52286019707,53361
"N53381",3314.08944385882,53381
"N53401",3314.65585509947,53401
"N53421",3315.22209401308,53421
"N53441",3315.78816070817,53441
"N53461",3316.35405527277,53461
"N53481",3316.91977777273,53481
"N53501",3317.48532836166,53501
"N53521",3318.05070708347,53521
"N53541",3318.61591407544,53541
"N53561",3319.18094936636,53561
"N53581",3319.74581309931,53581
"N53601",3320.31050535208,53601
"N53621",3320.87502622923,53621
"N53641",3321.4393758196,53641
"N53661",3322.00355421333,53661
"N53681",3322.56756151053,53681
"N53701",3323.13139780691,53701
"N53721",3323.69506318004,53721
"N53741",3324.25855770797,53741
"N53761",3324.82188154642,53761
"N53781",3325.38503472888,53781
"N53801",3325.94801735976,53801
"N53821",3326.51082955815,53821
"N53841",3327.07347138617,53841
"N53861",3327.63594295405,53861
"N53881",3328.19824433757,53881
"N53901",3328.76037564092,53901
"N53921",3329.32233697867,53921
"N53941",3329.88412838077,53941
"N53961",3330.44575001976,53961
"N53981",3331.00720192304,53981
"N54001",3331.5684842155,54001
"N54021",3332.12959698112,54021
"N54041",3332.69054031741,54041
"N54061",3333.25131429548,54061
"N54081",3333.81191903289,54081
"N54101",3334.3723545718,54101
"N54121",3334.93262108665,54121
"N54141",3335.49271860505,54141
"N54161",3336.05264724681,54161
"N54181",3336.61240708828,54181
"N54201",3337.17199823056,54201
"N54221",3337.73142074405,54221
"N54241",3338.29067473491,54241
"N54261",3338.84976031347,54261
"N54281",3339.40867753947,54281
"N54301",3339.96742651503,54301
"N54321",3340.52600734086,54321
"N54341",3341.08442008735,54341
"N54361",3341.64266486985,54361
"N54381",3342.20074177909,54381
"N54401",3342.75865086016,54401
"N54421",3343.31639226542,54421
"N54441",3343.87396602684,54441
"N54461",3344.43137227658,54461
"N54481",3344.9886110892,54481
"N54501",3345.54568256873,54501
"N54521",3346.10258677196,54521
"N54541",3346.65932382715,54541
"N54561",3347.21589378655,54561
"N54581",3347.77229676482,54581
"N54601",3348.3285328585,54601
"N54621",3348.88460213789,54621
"N54641",3349.44050470901,54641
"N54661",3349.99624066697,54661
"N54681",3350.55181005282,54681
"N54701",3351.10721300542,54701
"N54721",3351.66244960849,54721
"N54741",3352.21751994189,54741
"N54761",3352.77242407015,54761
"N54781",3353.32716211573,54781
"N54801",3353.88173414665,54801
"N54821",3354.43614030062,54821
"N54841",3354.99038059334,54841
"N54861",3355.54445516286,54861
"N54881",3356.09836407538,54881
"N54901",3356.65210743762,54901
"N54921",3357.20568532532,54921
"N54941",3357.75909782103,54941
"N54961",3358.31234503593,54961
"N54981",3358.86542701602,54981
"N55001",3359.41834390586,55001
"N55021",3359.9710957502,55021
"N55041",3360.52368265991,55041
"N55061",3361.07610470473,55061
"N55081",3361.62836200158,55081
"N55101",3362.18045461492,55101
"N55121",3362.73238262963,55121
"N55141",3363.28414613138,55141
"N55161",3363.83574522823,55161
"N55181",3364.38717998553,55181
"N55201",3364.93845051183,55201
"N55221",3365.48955690039,55221
"N55241",3366.04049917069,55241
"N55261",3366.59127750439,55261
"N55281",3367.14189192427,55281
"N55301",3367.69234255648,55301
"N55321",3368.2426294589,55321
"N55341",3368.7927527322,55341
"N55361",3369.34271245644,55361
"N55381",3369.89250873454,55381
"N55401",3370.44214161172,55401
"N55421",3370.99161124357,55421
"N55441",3371.5409176456,55441
"N55461",3372.09006095984,55461
"N55481",3372.63904122174,55481
"N55501",3373.18785856071,55501
"N55521",3373.73651303736,55521
"N55541",3374.28500475837,55541
"N55561",3374.83333377672,55561
"N55581",3375.38150020996,55581
"N55601",3375.92950414937,55601
"N55621",3376.47734565483,55621
"N55641",3377.02502481194,55641
"N55661",3377.57254172905,55661
"N55681",3378.11989647232,55681
"N55701",3378.66708914361,55701
"N55721",3379.21411982767,55721
"N55741",3379.76098857132,55741
"N55761",3380.30769551697,55761
"N55781",3380.8542407057,55781
"N55801",3381.40062424134,55801
"N55821",3381.94684623133,55821
"N55841",3382.49290671711,55841
"N55861",3383.03880579228,55861
"N55881",3383.58454356827,55881
"N55901",3384.13012013106,55901
"N55921",3384.67553552655,55921
"N55941",3385.22078987377,55941
"N55961",3385.76588322117,55961
"N55981",3386.31081571261,55981
"N56001",3386.855587386,56001
"N56021",3387.40019833663,56021
"N56041",3387.94464862514,56041
"N56061",3388.48893837786,56061
"N56081",3389.03306766379,56081
"N56101",3389.57703657795,56101
"N56121",3390.12084519204,56121
"N56141",3390.66449356004,56141
"N56161",3391.2079818194,56161
"N56181",3391.75131001251,56181
"N56201",3392.29447826139,56201
"N56221",3392.83748660851,56221
"N56241",3393.38033517049,56241
"N56261",3393.92302403474,56261
"N56281",3394.46555321531,56281
"N56301",3395.00792287537,56301
"N56321",3395.55013308606,56321
"N56341",3396.09218390125,56341
"N56361",3396.63407541928,56361
"N56381",3397.17580770889,56381
"N56401",3397.71738088986,56401
"N56421",3398.25879501648,56421
"N56441",3398.80005017196,56441
"N56461",3399.34114645533,56461
"N56481",3399.88208393904,56481
"N56501",3400.4228626889,56501
"N56521",3400.96348280674,56521
"N56541",3401.50394439086,56541
"N56561",3402.04424747441,56561
"N56581",3402.58439220684,56581
"N56601",3403.12437861869,56601
"N56621",3403.66420680144,56621
"N56641",3404.20387684966,56641
"N56661",3404.74338882831,56661
"N56681",3405.28274283871,56681
"N56701",3405.82193896267,56701
"N56721",3406.36097727672,56721
"N56741",3406.89985784609,56741
"N56761",3407.4385807852,56761
"N56781",3407.97714612421,56781
"N56801",3408.51555400973,56801
"N56821",3409.05380447682,56821
"N56841",3409.59189763689,56841
"N56861",3410.12983354986,56861
"N56881",3410.66761230387,56881
"N56901",3411.20523396555,56901
"N56921",3411.74269864607,56921
"N56941",3412.28000640727,56941
"N56961",3412.81715733295,56961
"N56981",3413.35415151949,56981
"N57001",3413.89098901517,57001
"N57021",3414.42766993848,57021
"N57041",3414.96419434283,57041
"N57061",3415.50056230321,57061
"N57081",3416.03677392098,57081
"N57101",3416.57282929486,57101
"N57121",3417.10872845447,57121
"N57141",3417.64447152477,57141
"N57161",3418.18005856766,57161
"N57181",3418.71548965536,57181
"N57201",3419.25076487989,57201
"N57221",3419.78588432764,57221
"N57241",3420.32084806196,57241
"N57261",3420.85565618309,57261
"N57281",3421.39030874187,57281
"N57301",3421.92480584224,57301
"N57321",3422.45914756451,57321
"N57341",3422.9933339748,57341
"N57361",3423.52736515479,57361
"N57381",3424.06124121424,57381
"N57401",3424.5949621835,57401
"N57421",3425.12852817847,57421
"N57441",3425.66193925534,57441
"N57461",3426.19519551783,57461
"N57481",3426.72829702765,57481
"N57501",3427.2612438681,57501
"N57521",3427.79403610945,57521
"N57541",3428.32667386516,57541
"N57561",3428.8591571779,57561
"N57581",3429.39148612649,57581
"N57601",3429.92366080462,57601
"N57621",3430.45568131368,57621
"N57641",3430.98754769756,57641
"N57661",3431.51926003262,57661
"N57681",3432.05081841546,57681
"N57701",3432.58222292475,57701
"N57721",3433.11347364753,57721
"N57741",3433.6445706167,57741
"N57761",3434.17551397716,57761
"N57781",3434.70630375382,57781
"N57801",3435.23694003553,57801
"N57821",3435.76742291109,57821
"N57841",3436.29775247263,57841
"N57861",3436.82792879114,57861
"N57881",3437.35795191093,57881
"N57901",3437.88782195144,57901
"N57921",3438.41753896635,57921
"N57941",3438.94710304908,57941
"N57961",3439.47651426166,57961
"N57981",3440.00577270405,57981
"N58001",3440.53487844655,58001
"N58021",3441.06383153874,58021
"N58041",3441.59263210522,58041
"N58061",3442.12128017029,58061
"N58081",3442.64977586291,58081
"N58101",3443.1781192227,58101
"N58121",3443.70631035793,58121
"N58141",3444.23434929939,58141
"N58161",3444.76223617676,58161
"N58181",3445.28997106049,58181
"N58201",3445.8175539834,58201
"N58221",3446.34498505682,58221
"N58241",3446.87226435313,58241
"N58261",3447.39939196544,58261
"N58281",3447.92636793535,58281
"N58301",3448.45319236558,58301
"N58321",3448.97986532584,58321
"N58341",3449.5063868815,58341
"N58361",3450.03275713275,58361
"N58381",3450.55897612837,58381
"N58401",3451.08504395724,58401
"N58421",3451.61096074431,58421
"N58441",3452.13672646501,58441
"N58461",3452.66234127668,58461
"N58481",3453.18780522554,58481
"N58501",3453.71311838558,58501
"N58521",3454.23828083169,58521
"N58541",3454.76329265892,58541
"N58561",3455.28815392804,58561
"N58581",3455.81286472517,58581
"N58601",3456.33742511342,58601
"N58621",3456.86183517109,58621
"N58641",3457.38609497937,58641
"N58661",3457.9102046181,58661
"N58681",3458.43416413677,58681
"N58701",3458.95797363582,58701
"N58721",3459.48163318926,58721
"N58741",3460.00514288032,58741
"N58761",3460.52850275376,58761
"N58781",3461.05171291329,58781
"N58801",3461.57477342931,58801
"N58821",3462.097684359,58821
"N58841",3462.62044580586,58841
"N58861",3463.143057826,58861
"N58881",3463.66552050542,58881
"N58901",3464.18783388716,58901
"N58921",3464.7099980884,58921
"N58941",3465.23201317621,58941
"N58961",3465.75387919094,58961
"N58981",3466.27559623574,58981
"N59001",3466.79716441337,59001
"N59021",3467.31858372506,59021
"N59041",3467.83985430087,59041
"N59061",3468.36097621148,59061
"N59081",3468.88194949631,59081
"N59101",3469.40277429313,59101
"N59121",3469.92345060097,59121
"N59141",3470.44397854475,59141
"N59161",3470.96435818848,59161
"N59181",3471.48458961094,59181
"N59201",3472.00467284028,59201
"N59221",3472.52460801251,59221
"N59241",3473.04439516993,59241
"N59261",3473.56403439959,59261
"N59281",3474.08352575117,59281
"N59301",3474.60286934037,59301
"N59321",3475.12206519206,59321
"N59341",3475.6411134263,59341
"N59361",3476.16001408525,59361
"N59381",3476.67876723686,59381
"N59401",3477.19737297946,59401
"N59421",3477.71583137503,59421
"N59441",3478.23414251066,59441
"N59461",3478.7523064306,59461
"N59481",3479.27032322624,59481
"N59501",3479.78819297357,59501
"N59521",3480.30591575868,59521
"N59541",3480.82349160806,59541
"N59561",3481.34092062682,59561
"N59581",3481.85820287298,59581
"N59601",3482.37533845693,59601
"N59621",3482.89232741127,59621
"N59641",3483.4091698299,59641
"N59661",3483.92586577933,59661
"N59681",3484.4424153353,59681
"N59701",3484.95881853788,59701
"N59721",3485.47507552077,59721
"N59741",3485.99118630704,59741
"N59761",3486.50715098509,59761
"N59781",3487.02296962358,59781
"N59801",3487.53864231193,59801
"N59821",3488.0541690843,59821
"N59841",3488.56955007402,59841
"N59861",3489.08478528908,59861
"N59881",3489.59987483899,59881
"N59901",3490.11481878227,59901
"N59921",3490.62961719431,59921
"N59941",3491.14427014952,59941
"N59961",3491.65877772566,59961
"N59981",3492.17313997016,59981
"N60001",3492.68735697264,60001
"N60021",3493.20142881867,60021
"N60041",3493.71535553969,60041
"N60061",3494.22913724188,60061
"N60081",3494.74277398372,60081
"N60101",3495.25626584726,60101
"N60121",3495.76961288196,60121
"N60141",3496.28281518365,60141
"N60161",3496.79587281899,60161
"N60181",3497.30878583634,60181
"N60201",3497.82155434448,60201
"N60221",3498.3341783702,60221
"N60241",3498.84665802353,60241
"N60261",3499.35899333753,60261
"N60281",3499.87118442872,60281
"N60301",3500.38323132249,60301
"N60321",3500.89513413173,60321
"N60341",3501.40689291092,60341
"N60361",3501.91850768019,60361
"N60381",3502.42997859514,60381
"N60401",3502.9413056873,60401
"N60421",3503.45248900806,60421
"N60441",3503.96352867973,60441
"N60461",3504.47442471295,60461
"N60481",3504.98517721049,60481
"N60501",3505.49578623902,60501
"N60521",3506.00625187128,60521
"N60541",3506.51657416082,60541
"N60561",3507.02675319402,60561
"N60581",3507.53678903119,60581
"N60601",3508.04668177294,60601
"N60621",3508.55643144784,60621
"N60641",3509.0660381359,60641
"N60661",3509.57550192579,60661
"N60681",3510.08482285787,60681
"N60701",3510.59400103252,60701
"N60721",3511.10303649475,60721
"N60741",3511.61192932206,60741
"N60761",3512.12067959775,60761
"N60781",3512.62928738682,60781
"N60801",3513.13775274496,60801
"N60821",3513.6460757313,60821
"N60841",3514.15425644711,60841
"N60861",3514.66229494148,60861
"N60881",3515.17019130094,60881
"N60901",3515.67794557181,60901
"N60921",3516.1855578436,60921
"N60941",3516.69302815473,60941
"N60961",3517.20035663106,60961
"N60981",3517.70754328387,60981
"N61001",3518.21458820872,61001
"N61021",3518.72149146311,61021
"N61041",3519.22825312924,61041
"N61061",3519.73487326873,61061
"N61081",3520.2413519519,61081
"N61101",3520.74768923803,61101
"N61121",3521.25388521026,61121
"N61141",3521.75993991054,61141
"N61161",3522.26585346851,61161
"N61181",3522.77162586552,61181
"N61201",3523.27725723903,61201
"N61221",3523.78274762952,61221
"N61241",3524.28809711673,61241
"N61261",3524.7933057639,61261
"N61281",3525.29837361512,61281
"N61301",3525.80330077266,61301
"N61321",3526.30808730644,61321
"N61341",3526.81273325036,61341
"N61361",3527.3172386924,61361
"N61381",3527.82160371911,61381
"N61401",3528.32582835601,61401
"N61421",3528.82991269766,61421
"N61441",3529.33385682494,61441
"N61461",3529.83766077851,61461
"N61481",3530.34132463577,61481
"N61501",3530.84484845182,61501
"N61521",3531.34823232801,61521
"N61541",3531.85147630224,61541
"N61561",3532.35458044074,61561
"N61581",3532.85754482945,61581
"N61601",3533.36036953261,61601
"N61621",3533.86305460704,61621
"N61641",3534.36560012364,61641
"N61661",3534.86800613939,61661
"N61681",3535.37027273687,61681
"N61701",3535.87239998523,61701
"N61721",3536.37438793959,61721
"N61741",3536.87623668341,61741
"N61761",3537.37794626082,61761
"N61781",3537.87951673902,61781
"N61801",3538.380948203,61801
"N61821",3538.88224071071,61821
"N61841",3539.38339432695,61841
"N61861",3539.88440913645,61861
"N61881",3540.38528517278,61881
"N61901",3540.88602252779,61901
"N61921",3541.38662126626,61921
"N61941",3541.88708143227,61941
"N61961",3542.38740312059,61961
"N61981",3542.88758636935,61981
"N62001",3543.38763128659,62001
"N62021",3543.88753790258,62021
"N62041",3544.38730628335,62041
"N62061",3544.88693651471,62061
"N62081",3545.38642863948,62081
"N62101",3545.8857827295,62101
"N62121",3546.38499888419,62121
"N62141",3546.88407714547,62141
"N62161",3547.38301755405,62161
"N62181",3547.88182022456,62181
"N62201",3548.38048517039,62201
"N62221",3548.87901249134,62221
"N62241",3549.3774022407,62241
"N62261",3549.87565451462,62261
"N62281",3550.37376930987,62281
"N62301",3550.87174675636,62301
"N62321",3551.36958689596,62321
"N62341",3551.86728979885,62341
"N62361",3552.36485554024,62361
"N62381",3552.86228414855,62381
"N62401",3553.35957572914,62401
"N62421",3553.85673031381,62421
"N62441",3554.35374800934,62441
"N62461",3554.85062882832,62461
"N62481",3555.34737286532,62481
"N62501",3555.84398019103,62501
"N62521",3556.34045086117,62521
"N62541",3556.83678494406,62541
"N62561",3557.33298251561,62561
"N62581",3557.82904360793,62581
"N62601",3558.32496830819,62601
"N62621",3558.82075667183,62621
"N62641",3559.3164087873,62641
"N62661",3559.81192468988,62661
"N62681",3560.30730444661,62681
"N62701",3560.80254813732,62701
"N62721",3561.29765583274,62721
"N62741",3561.79262757377,62741
"N62761",3562.2874634188,62761
"N62781",3562.78216348204,62781
"N62801",3563.27672775975,62801
"N62821",3563.77115636885,62821
"N62841",3564.26544935066,62841
"N62861",3564.75960677844,62861
"N62881",3565.25362870977,62881
"N62901",3565.74751520113,62901
"N62921",3566.24126632993,62921
"N62941",3566.73488215132,62941
"N62961",3567.22836274575,62961
"N62981",3567.72170814352,62981
"N63001",3568.21491844484,63001
"N63021",3568.70799369253,63021
"N63041",3569.20093396128,63041
"N63061",3569.69373928673,63061
"N63081",3570.18640976894,63081
"N63101",3570.67894546005,63101
"N63121",3571.17134641652,63121
"N63141",3571.66361270203,63141
"N63161",3572.15574437605,63161
"N63181",3572.64774152606,63181
"N63201",3573.13960418362,63201
"N63221",3573.63133243214,63221
"N63241",3574.12292633137,63241
"N63261",3574.61438593394,63261
"N63281",3575.10571131815,63281
"N63301",3575.59690253011,63301
"N63321",3576.08795965066,63321
"N63341",3576.57888272577,63341
"N63361",3577.06967183099,63361
"N63381",3577.5603270275,63381
"N63401",3578.05084836863,63401
"N63421",3578.54123591482,63421
"N63441",3579.03148974927,63441
"N63461",3579.52160991842,63461
"N63481",3580.01159647934,63481
"N63501",3580.50144951131,63501
"N63521",3580.99116907002,63521
"N63541",3581.48075522067,63541
"N63561",3581.97020800261,63561
"N63581",3582.45952752154,63581
"N63601",3582.94871381071,63601
"N63621",3583.43776692571,63621
"N63641",3583.92668694913,63641
"N63661",3584.41547393673,63661
"N63681",3584.90412794669,63681
"N63701",3585.39264903528,63701
"N63721",3585.88103726668,63721
"N63741",3586.36929271764,63741
"N63761",3586.8574154356,63761
"N63781",3587.34540547886,63781
"N63801",3587.83326293043,63801
"N63821",3588.32098782025,63821
"N63841",3588.80858025377,63841
"N63861",3589.29604025519,63861
"N63881",3589.78336788642,63881
"N63901",3590.27056323858,63901
"N63921",3590.75762633248,63921
"N63941",3591.24455726548,63941
"N63961",3591.73135607713,63961
"N63981",3592.21802283691,63981
"N64001",3592.70455761678,64001
"N64021",3593.1909604645,64021
"N64041",3593.67723144099,64041
"N64061",3594.1633706056,64061
"N64081",3594.64937802752,64081
"N64101",3595.13525376488,64101
"N64121",3595.62099787345,64121
"N64141",3596.10661042155,64141
"N64161",3596.59209147451,64161
"N64181",3597.07744106706,64181
"N64201",3597.56265929821,64201
"N64221",3598.04774620044,64221
"N64241",3598.53270184776,64241
"N64261",3599.01752628613,64261
"N64281",3599.50221960134,64281
"N64301",3599.98678181837,64301
"N64321",3600.47121304103,64321
"N64341",3600.95551328886,64341
"N64361",3601.4396826374,64361
"N64381",3601.92372116196,64381
"N64401",3602.40762891253,64401
"N64421",3602.89140595248,64421
"N64441",3603.37505233314,64441
"N64461",3603.85856811017,64461
"N64481",3604.34195336173,64481
"N64501",3604.82520812669,64501
"N64521",3605.30833248081,64521
"N64541",3605.79132648534,64541
"N64561",3606.27419019539,64561
"N64581",3606.75692367517,64581
"N64601",3607.23952697128,64601
"N64621",3607.72200015639,64621
"N64641",3608.20434329772,64641
"N64661",3608.68655642587,64661
"N64681",3609.1686396273,64681
"N64701",3609.65059294252,64701
"N64721",3610.13241645501,64721
"N64741",3610.61411020019,64741
"N64761",3611.0956742498,64761
"N64781",3611.57710867089,64781
"N64801",3612.05841350039,64801
"N64821",3612.5395888154,64821
"N64841",3613.0206346711,64841
"N64861",3613.50155111925,64861
"N64881",3613.98233823944,64881
"N64901",3614.46299606501,64901
"N64921",3614.94352466606,64921
"N64941",3615.42392411184,64941
"N64961",3615.90419446497,64961
"N64981",3616.38433574214,64981
"N65001",3616.86434804866,65001
"N65021",3617.34423143777,65021
"N65041",3617.82398593631,65041
"N65061",3618.30361163966,65061
"N65081",3618.78310858933,65081
"N65101",3619.26247683762,65101
"N65121",3619.7417164552,65121
"N65141",3620.22082750761,65141
"N65161",3620.69981003893,65161
"N65181",3621.17866409785,65181
"N65201",3621.65738975862,65201
"N65221",3622.13598708642,65221
"N65241",3622.61445613667,65241
"N65261",3623.09279695661,65261
"N65281",3623.5710096112,65281
"N65301",3624.049094156,65301
"N65321",3624.52705064814,65321
"N65341",3625.00487915273,65341
"N65361",3625.48257972258,65361
"N65381",3625.96015241014,65381
"N65401",3626.43759729363,65401
"N65421",3626.9149144165,65421
"N65441",3627.39210383735,65441
"N65461",3627.86916560844,65461
"N65481",3628.34609979943,65481
"N65501",3628.82290645523,65501
"N65521",3629.29958564386,65521
"N65541",3629.77613743241,65541
"N65561",3630.25256184868,65561
"N65581",3630.72885898102,65581
"N65601",3631.20502886918,65601
"N65621",3631.68107157503,65621
"N65641",3632.15698717241,65641
"N65661",3632.63277568281,65661
"N65681",3633.10843719001,65681
"N65701",3633.58397174964,65701
"N65721",3634.05937941718,65721
"N65741",3634.53466024138,65741
"N65761",3635.00981429065,65761
"N65781",3635.4848416266,65781
"N65801",3635.95974227823,65801
"N65821",3636.43451632915,65821
"N65841",3636.9091638275,65841
"N65861",3637.38368484369,65861
"N65881",3637.85807940963,65881
"N65901",3638.33234760848,65901
"N65921",3638.80648948508,65921
"N65941",3639.28050508064,65941
"N65961",3639.75439447153,65961
"N65981",3640.22815772688,65981
"N66001",3640.70179486986,66001
"N66021",3641.1753059874,66021
"N66041",3641.64869110696,66041
"N66061",3642.12195030452,66061
"N66081",3642.59508362905,66081
"N66101",3643.06809114146,66101
"N66121",3643.54097291894,66121
"N66141",3644.01372899199,66141
"N66161",3644.48635940001,66161
"N66181",3644.95886424785,66181
"N66201",3645.43124355906,66201
"N66221",3645.90349738248,66221
"N66241",3646.37562580536,66241
"N66261",3646.84762884353,66261
"N66281",3647.31950661207,66281
"N66301",3647.79125909804,66301
"N66321",3648.26288639998,66321
"N66341",3648.73438857301,66341
"N66361",3649.20576567378,66361
"N66381",3649.67701773276,66381
"N66401",3650.14814482721,66401
"N66421",3650.61914700781,66421
"N66441",3651.09002433107,66441
"N66461",3651.56077684997,66461
"N66481",3652.03140463303,66481
"N66501",3652.50190771454,66501
"N66521",3652.97228617265,66521
"N66541",3653.44254005011,66541
"N66561",3653.91266938885,66561
"N66581",3654.38267426504,66581
"N66601",3654.85255474062,66601
"N66621",3655.32231086457,66621
"N66641",3655.79194266697,66641
"N66661",3656.26145023872,66661
"N66681",3656.73083360903,66681
"N66701",3657.20009284637,66701
"N66721",3657.66922800299,66721
"N66741",3658.13823914614,66741
"N66761",3658.60712630166,66761
"N66781",3659.0758895612,66781
"N66801",3659.54452895647,66801
"N66821",3660.0130445439,66821
"N66841",3660.48143637607,66841
"N66861",3660.94970452547,66861
"N66881",3661.41784903186,66881
"N66901",3661.88586995198,66901
"N66921",3662.35376735078,66921
"N66941",3662.82154125607,66941
"N66961",3663.28919174462,66961
"N66981",3663.75671886785,66981
"N67001",3664.22412269459,67001
"N67021",3664.69140325548,67021
"N67041",3665.15856061247,67041
"N67061",3665.62559482623,67061
"N67081",3666.09250594683,67081
"N67101",3666.55929401401,67101
"N67121",3667.02595912668,67121
"N67141",3667.49250128593,67141
"N67161",3667.95892057542,67161
"N67181",3668.42521706291,67181
"N67201",3668.89139076492,67201
"N67221",3669.35744175687,67221
"N67241",3669.82337009611,67241
"N67261",3670.28917582496,67261
"N67281",3670.75485900075,67281
"N67301",3671.22041969385,67301
"N67321",3671.68585793449,67321
"N67341",3672.15117380203,67341
"N67361",3672.61636731212,67361
"N67381",3673.08143855522,67381
"N67401",3673.54638758329,67401
"N67421",3674.0112144245,67421
"N67441",3674.47591914411,67441
"N67461",3674.94050180367,67461
"N67481",3675.40496245848,67481
"N67501",3675.86930114776,67501
"N67521",3676.33351794024,67521
"N67541",3676.79761287923,67541
"N67561",3677.26158603632,67561
"N67581",3677.72543742193,67581
"N67601",3678.18916713554,67601
"N67621",3678.65277520937,67621
"N67641",3679.11626169267,67641
"N67661",3679.57962665625,67661
"N67681",3680.04287013697,67681
"N67701",3680.50599220367,67701
"N67721",3680.96899288659,67721
"N67741",3681.43187226208,67741
"N67761",3681.89463037389,67761
"N67781",3682.357267277,67781
"N67801",3682.81978303594,67801
"N67821",3683.28217766065,67821
"N67841",3683.74445125799,67841
"N67861",3684.20660385216,67861
"N67881",3684.66863549174,67881
"N67901",3685.1305462476,67901
"N67921",3685.59233616018,67921
"N67941",3686.05400528998,67941
"N67961",3686.5155536817,67961
"N67981",3686.97698137844,67981
"N68001",3687.43828845677,68001
"N68021",3687.8994749699,68021
"N68041",3688.36054096295,68041
"N68061",3688.82148647199,68061
"N68081",3689.28231155504,68081
"N68101",3689.7430162874,68101
"N68121",3690.20360070168,68121
"N68141",3690.6640648434,68141
"N68161",3691.12440877982,68161
"N68181",3691.58463257586,68181
"N68201",3692.04473625575,68201
"N68221",3692.50471989083,68221
"N68241",3692.96458351751,68241
"N68261",3693.42432719069,68261
"N68281",3693.88395098701,68281
"N68301",3694.34345492889,68301
"N68321",3694.80283908256,68321
"N68341",3695.26210349217,68341
"N68361",3695.72124821322,68361
"N68381",3696.18027330201,68381
"N68401",3696.63917880641,68401
"N68421",3697.09796478885,68421
"N68441",3697.55663127141,68441
"N68461",3698.01517834128,68461
"N68481",3698.47360603175,68481
"N68501",3698.93191440581,68501
"N68521",3699.39010349104,68521
"N68541",3699.84817337338,68541
"N68561",3700.30612405312,68561
"N68581",3700.76395565993,68581
"N68601",3701.22166816448,68601
"N68621",3701.67926167261,68621
"N68641",3702.13673620602,68641
"N68661",3702.59409182398,68661
"N68681",3703.05132859467,68681
"N68701",3703.50844654187,68701
"N68721",3703.96544572831,68721
"N68741",3704.42232621928,68741
"N68761",3704.87908805115,68761
"N68781",3705.33573128412,68781
"N68801",3705.79225595908,68801
"N68821",3706.2486621261,68821
"N68841",3706.7049498459,68841
"N68861",3707.16111915157,68861
"N68881",3707.61717012406,68881
"N68901",3708.07310280543,68901
"N68921",3708.52891722759,68921
"N68941",3708.98461343608,68941
"N68961",3709.44019151825,68961
"N68981",3709.89565150506,68981
"N69001",3710.35099344967,69001
"N69021",3710.80621739024,69021
"N69041",3711.26132340507,69041
"N69061",3711.7163115126,69061
"N69081",3712.17118178091,69081
"N69101",3712.62593424167,69101
"N69121",3713.08056898419,69121
"N69141",3713.53508602942,69141
"N69161",3713.98948544187,69161
"N69181",3714.44376725125,69181
"N69201",3714.8979315211,69201
"N69221",3715.35197831801,69221
"N69241",3715.80590766995,69241
"N69261",3716.25971962482,69261
"N69281",3716.71341425357,69281
"N69301",3717.16699158318,69301
"N69321",3717.62045169306,69321
"N69341",3718.07379460564,69341
"N69361",3718.52702037917,69361
"N69381",3718.98012906296,69381
"N69401",3719.43312070987,69401
"N69421",3719.885995381,69421
"N69441",3720.33875310248,69441
"N69461",3720.79139393839,69461
"N69481",3721.24391794298,69481
"N69501",3721.69632514924,69501
"N69521",3722.14861562993,69521
"N69541",3722.60078941859,69541
"N69561",3723.05284656622,69561
"N69581",3723.50478712555,69581
"N69601",3723.95661114393,69601
"N69621",3724.40831867907,69621
"N69641",3724.85990976505,69641
"N69661",3725.31138446434,69661
"N69681",3725.76274282577,69681
"N69701",3726.21398489711,69701
"N69721",3726.66511071779,69721
"N69741",3727.11612035512,69741
"N69761",3727.56701384289,69761
"N69781",3728.01779125329,69781
"N69801",3728.46845259302,69801
"N69821",3728.91899794724,69821
"N69841",3729.36942736474,69841
"N69861",3729.81974086156,69861
"N69881",3730.26993853172,69881
"N69901",3730.72002039516,69901
"N69921",3731.16998651096,69921
"N69941",3731.61983692681,69941
"N69961",3732.06957170139,69961
"N69981",3732.51919086101,69981
"N70001",3732.96869447245,70001
"N70021",3733.41808256557,70021
"N70041",3733.86735522289,70041
"N70061",3734.3165124554,70061
"N70081",3734.76555433189,70081
"N70101",3735.21448091119,70101
"N70121",3735.66329222137,70121
"N70141",3736.11198830827,70141
"N70161",3736.5605692566,70161
"N70181",3737.0090350761,70181
"N70201",3737.45738581675,70201
"N70221",3737.90562155437,70221
"N70241",3738.35374231536,70241
"N70261",3738.80174815879,70261
"N70281",3739.24963913041,70281
"N70301",3739.69741528114,70301
"N70321",3740.14507664675,70321
"N70341",3740.59262330106,70341
"N70361",3741.04005526409,70361
"N70381",3741.48737258885,70381
"N70401",3741.93457534748,70401
